"PCE Bridge Table, 2009",,,,,,,,,
[Millions of dollars],,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,
,,,,Producers' Value,Transportation Costs,            Trade Margins,,Purchasers' Value,
12,Tools and equipment for house and garden ,313TT,Textile mills and textile product mills,13,1,5,36,55,2009
12,Tools and equipment for house and garden ,325,Chemical products,"1,386",34,205,"1,168","2,793",2009
12,Tools and equipment for house and garden ,326,Plastics and rubber products,103,2,21,313,439,2009
12,Tools and equipment for house and garden ,532RL,Rental and leasing services and lessors of intangible assets,"3,150",0,0,0,"3,150",2009
12,Tools and equipment for house and garden ,Used,"Scrap, used and secondhand goods",78,19,22,46,164,2009
14,"Video, audio, photographic, and information processing equipment and media ",333,Machinery,"1,989",44,"1,079",437,"3,548",2009
14,"Video, audio, photographic, and information processing equipment and media ",334,Computer and electronic products,"65,769",778,"13,201","23,661","103,410",2009
14,"Video, audio, photographic, and information processing equipment and media ",335,"Electrical equipment, appliances, and components","2,740",36,734,"1,161","4,671",2009
14,"Video, audio, photographic, and information processing equipment and media ",339,Miscellaneous manufacturing,49,6,4,0,59,2009
14,"Video, audio, photographic, and information processing equipment and media ",315AL,Apparel and leather and allied products,21,1,4,9,35,2009
14,"Video, audio, photographic, and information processing equipment and media ",511,"Publishing industries, except internet (includes software)","25,240",283,"5,136","7,012","37,671",2009
14,"Video, audio, photographic, and information processing equipment and media ",512,Motion picture and sound recording industries,"13,791",165,"2,670","4,689","21,315",2009
14,"Video, audio, photographic, and information processing equipment and media ",514,"Data processing, internet publishing, and other information services","9,720",0,0,0,"9,720",2009
14,"Video, audio, photographic, and information processing equipment and media ",Used,"Scrap, used and secondhand goods",6,56,24,34,120,2009
15,"Sporting equipment, supplies, guns, and ammunition ",331,Primary metals,63,1,5,48,117,2009
15,"Sporting equipment, supplies, guns, and ammunition ",332,Fabricated metal products,"4,719",99,"1,183","3,515","9,516",2009
15,"Sporting equipment, supplies, guns, and ammunition ",3364OT,Other transportation equipment,"4,190",44,87,656,"4,977",2009
15,"Sporting equipment, supplies, guns, and ammunition ",339,Miscellaneous manufacturing,"14,242","1,832","3,603","11,363","31,040",2009
15,"Sporting equipment, supplies, guns, and ammunition ",313TT,Textile mills and textile product mills,"1,601",66,610,"1,227","3,504",2009
15,"Sporting equipment, supplies, guns, and ammunition ",315AL,Apparel and leather and allied products,123,4,50,94,272,2009
15,"Sporting equipment, supplies, guns, and ammunition ",325,Chemical products,"1,427",31,132,"1,093","2,684",2009
15,"Sporting equipment, supplies, guns, and ammunition ",Used,"Scrap, used and secondhand goods",-41,66,24,74,123,2009
16,Sports and recreational vehicles ,332,Fabricated metal products,115,3,41,30,188,2009
16,Sports and recreational vehicles ,333,Machinery,"1,237",27,185,323,"1,772",2009
16,Sports and recreational vehicles ,335,"Electrical equipment, appliances, and components",36,1,6,8,51,2009
16,Sports and recreational vehicles ,3361MV,"Motor vehicles, bodies and trailers, and parts","6,855",98,185,"1,046","8,184",2009
16,Sports and recreational vehicles ,3364OT,Other transportation equipment,"14,348",172,"1,195","4,112","19,827",2009
16,Sports and recreational vehicles ,326,Plastics and rubber products,-277,11,90,489,313,2009
16,Sports and recreational vehicles ,Used,"Scrap, used and secondhand goods",659,"4,289",548,550,"6,046",2009
17,Recreational books ,323,Printing and related support activities,219,8,19,92,337,2009
17,Recreational books ,511,"Publishing industries, except internet (includes software)","15,053",522,"1,553","6,235","23,363",2009
17,Recreational books ,514,"Data processing, internet publishing, and other information services",0,0,0,0,0,2009
18,Musical instruments,339,Miscellaneous manufacturing,"1,946",296,372,"1,706","4,320",2009
18,Musical instruments,315AL,Apparel and leather and allied products,125,5,24,110,264,2009
18,Musical instruments,Used,"Scrap, used and secondhand goods",3,28,7,32,70,2009
20,Jewelry and watches ,334,Computer and electronic products,"3,747",45,"1,000","3,416","8,209",2009
20,Jewelry and watches ,339,Miscellaneous manufacturing,"18,995",230,"5,052","17,407","41,684",2009
20,Jewelry and watches ,Used,"Scrap, used and secondhand goods","2,434","2,515","1,272","3,090","9,310",2009
21,Therapeutic appliances and equipment,334,Computer and electronic products,"2,233",27,718,"2,273","5,252",2009
21,Therapeutic appliances and equipment,335,"Electrical equipment, appliances, and components",217,4,55,221,496,2009
21,Therapeutic appliances and equipment,339,Miscellaneous manufacturing,"16,351",191,"4,308","15,798","36,648",2009
21,Therapeutic appliances and equipment,621,Ambulatory health care services,"8,245",0,0,0,"8,245",2009
21,Therapeutic appliances and equipment,Used,"Scrap, used and secondhand goods",1,2,0,2,5,2009
22,Educational books,511,"Publishing industries, except internet (includes software)","6,012",195,602,"2,350","9,160",2009
22,Educational books,514,"Data processing, internet publishing, and other information services",0,0,0,0,0,2009
22,Educational books,Used,"Scrap, used and secondhand goods",2,213,29,113,356,2009
23,Luggage and similar personal items ,321,Wood products,568,28,320,737,"1,653",2009
23,Luggage and similar personal items ,339,Miscellaneous manufacturing,934,176,434,"1,146","2,690",2009
23,Luggage and similar personal items ,315AL,Apparel and leather and allied products,"9,049",448,"2,473","6,075","18,046",2009
24,Telephone and facsimile equipment ,334,Computer and electronic products,"8,215",88,"2,555","5,137","15,994",2009
27,Food and nonalcoholic beverages purchased for off-premises consumption ,111CA,Farms,"41,994","4,320","10,224","17,787","74,325",2009
27,Food and nonalcoholic beverages purchased for off-premises consumption ,113FF,"Forestry, fishing, and related activities","3,088",254,219,"1,100","4,662",2009
27,Food and nonalcoholic beverages purchased for off-premises consumption ,212,"Mining, except oil and gas",79,24,2,33,138,2009
27,Food and nonalcoholic beverages purchased for off-premises consumption ,311FT,Food and beverage and tobacco products,"375,265","7,732","47,447","160,770","591,214",2009
27,Food and nonalcoholic beverages purchased for off-premises consumption ,325,Chemical products,930,26,73,395,"1,424",2009
27,Food and nonalcoholic beverages purchased for off-premises consumption ,Used,"Scrap, used and secondhand goods","-2,613",0,0,0,"-2,613",2009
28,Alcoholic beverages purchased for off-premises consumption,311FT,Food and beverage and tobacco products,"51,122","1,366","26,676","24,270","103,434",2009
29,Food produced and consumed on farms ,111CA,Farms,345,0,0,0,345,2009
32,Womens and girls clothing ,339,Miscellaneous manufacturing,44,6,12,68,130,2009
32,Womens and girls clothing ,313TT,Textile mills and textile product mills,439,18,160,677,"1,294",2009
32,Womens and girls clothing ,315AL,Apparel and leather and allied products,"48,699","1,917","15,798","75,103","141,516",2009
32,Womens and girls clothing ,Used,"Scrap, used and secondhand goods",-316,237,102,484,506,2009
33,Mens and boys clothing ,339,Miscellaneous manufacturing,134,16,39,144,333,2009
33,Mens and boys clothing ,313TT,Textile mills and textile product mills,165,7,72,177,421,2009
33,Mens and boys clothing ,315AL,Apparel and leather and allied products,"31,172","1,279","13,447","33,436","79,334",2009
33,Mens and boys clothing ,Used,"Scrap, used and secondhand goods",-173,262,91,219,399,2009
34,Childrens and infants clothing ,313TT,Textile mills and textile product mills,415,16,173,361,965,2009
34,Childrens and infants clothing ,315AL,Apparel and leather and allied products,"2,934",107,886,"4,219","8,146",2009
34,Childrens and infants clothing ,322,Paper products,"4,100",155,377,"3,572","8,204",2009
34,Childrens and infants clothing ,Used,"Scrap, used and secondhand goods",-13,130,42,198,356,2009
35,Other clothing materials and footwear ,339,Miscellaneous manufacturing,109,16,26,171,321,2009
35,Other clothing materials and footwear ,313TT,Textile mills and textile product mills,"1,143",46,196,"1,781","3,166",2009
35,Other clothing materials and footwear ,315AL,Apparel and leather and allied products,"22,494",871,"9,242","26,227","58,834",2009
35,Other clothing materials and footwear ,511,"Publishing industries, except internet (includes software)",0,0,0,0,0,2009
35,Other clothing materials and footwear ,Used,"Scrap, used and secondhand goods",9,34,19,55,117,2009
37,"Motor vehicle fuels, lubricants, and fluids ",324,Petroleum and coal products,"160,781","4,493","50,810","47,696","263,780",2009
37,"Motor vehicle fuels, lubricants, and fluids ",325,Chemical products,6,0,0,3,9,2009
38,Fuel oil and other fuels ,212,"Mining, except oil and gas",69,15,1,25,110,2009
38,Fuel oil and other fuels ,321,Wood products,259,12,39,95,404,2009
38,Fuel oil and other fuels ,324,Petroleum and coal products,"11,831",450,"3,469","5,595","21,345",2009
38,Fuel oil and other fuels ,325,Chemical products,944,26,63,346,"1,378",2009
40,Pharmaceutical and other medical products ,339,Miscellaneous manufacturing,"1,414",16,427,"1,299","3,156",2009
40,Pharmaceutical and other medical products ,324,Petroleum and coal products,339,9,30,312,689,2009
40,Pharmaceutical and other medical products ,325,Chemical products,"155,140","2,896","51,687","101,671","311,394",2009
40,Pharmaceutical and other medical products ,326,Plastics and rubber products,161,3,71,395,630,2009
41,Recreational items ,111CA,Farms,"18,228","1,717","3,006","6,723","29,674",2009
41,Recreational items ,212,"Mining, except oil and gas",11,3,1,6,21,2009
41,Recreational items ,335,"Electrical equipment, appliances, and components",55,1,11,17,84,2009
41,Recreational items ,339,Miscellaneous manufacturing,"20,482","2,718","4,608","20,498","48,306",2009
41,Recreational items ,311FT,Food and beverage and tobacco products,"19,128",404,"3,293","11,220","34,046",2009
41,Recreational items ,313TT,Textile mills and textile product mills,43,2,16,25,86,2009
41,Recreational items ,315AL,Apparel and leather and allied products,340,13,147,199,699,2009
41,Recreational items ,322,Paper products,649,30,56,313,"1,047",2009
41,Recreational items ,323,Printing and related support activities,295,10,26,293,624,2009
41,Recreational items ,325,Chemical products,"1,835",36,"1,043",917,"3,830",2009
41,Recreational items ,326,Plastics and rubber products,985,18,105,599,"1,708",2009
41,Recreational items ,81,"Other services, except government",266,0,0,0,266,2009
41,Recreational items ,Used,"Scrap, used and secondhand goods","1,097","1,463",861,"1,911","5,332",2009
42,Household supplies ,212,"Mining, except oil and gas",66,26,2,35,129,2009
42,Household supplies ,321,Wood products,548,31,61,301,940,2009
42,Household supplies ,331,Primary metals,45,2,4,105,155,2009
42,Household supplies ,332,Fabricated metal products,329,8,57,179,573,2009
42,Household supplies ,335,"Electrical equipment, appliances, and components","1,918",21,431,"2,817","5,186",2009
42,Household supplies ,339,Miscellaneous manufacturing,"1,831",263,793,"4,384","7,271",2009
42,Household supplies ,313TT,Textile mills and textile product mills,"6,482",303,"2,129","15,502","24,416",2009
42,Household supplies ,315AL,Apparel and leather and allied products,49,2,16,121,188,2009
42,Household supplies ,322,Paper products,"14,518",675,"1,433","7,973","24,599",2009
42,Household supplies ,323,Printing and related support activities,"1,265",49,123,"2,942","4,379",2009
42,Household supplies ,325,Chemical products,"18,049",471,"3,049","9,689","31,258",2009
42,Household supplies ,326,Plastics and rubber products,"3,524",66,434,"2,199","6,222",2009
42,Household supplies ,Used,"Scrap, used and secondhand goods",0,4,0,0,4,2009
43,Personal care products ,332,Fabricated metal products,"2,555",55,848,"2,247","5,705",2009
43,Personal care products ,333,Machinery,153,3,22,143,322,2009
43,Personal care products ,335,"Electrical equipment, appliances, and components","3,593",402,667,"2,612","7,274",2009
43,Personal care products ,339,Miscellaneous manufacturing,"3,606",486,"1,443","3,145","8,680",2009
43,Personal care products ,313TT,Textile mills and textile product mills,318,12,129,277,735,2009
43,Personal care products ,315AL,Apparel and leather and allied products,23,1,7,20,52,2009
43,Personal care products ,322,Paper products,"4,811",179,430,"3,962","9,382",2009
43,Personal care products ,325,Chemical products,"30,553",594,"8,820","28,623","68,590",2009
43,Personal care products ,326,Plastics and rubber products,528,9,123,452,"1,112",2009
44,Tobacco ,311FT,Food and beverage and tobacco products,"57,245",718,"23,460","12,914","94,337",2009
45,"Magazines, newspapers, and stationery ",339,Miscellaneous manufacturing,"2,891",428,330,"1,353","5,002",2009
45,"Magazines, newspapers, and stationery ",322,Paper products,995,39,98,467,"1,598",2009
45,"Magazines, newspapers, and stationery ",323,Printing and related support activities,"2,082",82,203,978,"3,344",2009
45,"Magazines, newspapers, and stationery ",325,Chemical products,"2,990",72,246,"1,404","4,712",2009
45,"Magazines, newspapers, and stationery ",326,Plastics and rubber products,51,1,8,24,84,2009
45,"Magazines, newspapers, and stationery ",511,"Publishing industries, except internet (includes software)","23,302",929,"2,768","4,592","31,590",2009
45,"Magazines, newspapers, and stationery ",512,Motion picture and sound recording industries,123,1,15,14,154,2009
45,"Magazines, newspapers, and stationery ",514,"Data processing, internet publishing, and other information services","5,304",0,0,0,"5,304",2009
45,"Magazines, newspapers, and stationery ",Used,"Scrap, used and secondhand goods",0,9,1,3,14,2009
46,Net expenditures abroad by U.S. residents ,Other,Noncomparable imports and rest-of-the-world adjustment,"8,997",0,0,0,"8,997",2009
51,Rental of tenant-occupied nonfarm housing ,HS,Housing,"346,309",0,0,0,"346,309",2009
52,Imputed rental of owner-occupied nonfarm housing ,HS,Housing,"1,244,068",0,0,0,"1,244,068",2009
53,Rental value of farm dwellings  ,HS,Housing,"18,057",0,0,0,"18,057",2009
54,Group housing ,721,Accommodation,"1,346",0,0,0,"1,346",2009
56,Water supply and sanitation ,22,Utilities,"31,296",0,0,0,"31,296",2009
56,Water supply and sanitation ,562,Waste management and remediation services,"18,621",0,0,0,"18,621",2009
56,Water supply and sanitation ,GSLE,State and local government enterprises,"25,108",0,0,0,"25,108",2009
58,Electricity,22,Utilities,"157,031",0,0,0,"157,031",2009
59,Natural Gas ,22,Utilities,"58,176",0,0,0,"58,176",2009
62,Physician services ,621,Ambulatory health care services,"397,117",0,0,0,"397,117",2009
63,Dental services ,621,Ambulatory health care services,"102,047",0,0,0,"102,047",2009
64,Paramedical services ,532RL,Rental and leasing services and lessors of intangible assets,"3,073",0,0,0,"3,073",2009
64,Paramedical services ,621,Ambulatory health care services,"246,189",0,0,0,"246,189",2009
66,Hospitals ,622,Hospitals,"736,321",0,0,0,"736,321",2009
67,Nursing homes,623,Nursing and residential care facilities,"147,990",0,0,0,"147,990",2009
70,Motor vehicle maintenance and repair,487OS,Other transportation and support activities,"6,862",0,0,0,"6,862",2009
70,Motor vehicle maintenance and repair,61,Educational services,33,0,0,0,33,2009
70,Motor vehicle maintenance and repair,81,"Other services, except government","126,954",0,0,0,"126,954",2009
71,Other motor vehicle services,532RL,Rental and leasing services and lessors of intangible assets,"47,502",0,0,0,"47,502",2009
71,Other motor vehicle services,81,"Other services, except government","9,179",0,0,0,"9,179",2009
71,Other motor vehicle services,GSLE,State and local government enterprises,"8,192",0,0,0,"8,192",2009
73,Ground transportation,482,Rail transportation,909,0,0,0,909,2009
73,Ground transportation,485,Transit and ground passenger transportation,"29,534",0,0,0,"29,534",2009
73,Ground transportation,487OS,Other transportation and support activities,"1,275",0,0,0,"1,275",2009
73,Ground transportation,561,Administrative and support services,"2,166",0,0,0,"2,166",2009
74,Air transportation,481,Air transportation,"62,315",0,0,0,"62,315",2009
75,Water transportation,483,Water transportation,"1,543",0,0,0,"1,543",2009
75,Water transportation,487OS,Other transportation and support activities,899,0,0,0,899,2009
77,"Membership clubs, sports centers, parks, theaters, and museums",113FF,"Forestry, fishing, and related activities","3,353",0,0,0,"3,353",2009
77,"Membership clubs, sports centers, parks, theaters, and museums",481,Air transportation,44,0,0,0,44,2009
77,"Membership clubs, sports centers, parks, theaters, and museums",512,Motion picture and sound recording industries,"10,318",0,0,0,"10,318",2009
77,"Membership clubs, sports centers, parks, theaters, and museums",514,"Data processing, internet publishing, and other information services","3,778",0,0,0,"3,778",2009
77,"Membership clubs, sports centers, parks, theaters, and museums",532RL,Rental and leasing services and lessors of intangible assets,"1,584",0,0,0,"1,584",2009
77,"Membership clubs, sports centers, parks, theaters, and museums",561,Administrative and support services,"2,970",0,0,0,"2,970",2009
77,"Membership clubs, sports centers, parks, theaters, and museums",61,Educational services,"14,323",0,0,0,"14,323",2009
77,"Membership clubs, sports centers, parks, theaters, and museums",711AS,"Performing arts, spectator sports, museums, and related activities","40,634",0,0,0,"40,634",2009
77,"Membership clubs, sports centers, parks, theaters, and museums",713,"Amusements, gambling, and recreation industries","58,507",0,0,0,"58,507",2009
77,"Membership clubs, sports centers, parks, theaters, and museums",721,Accommodation,"5,673",0,0,0,"5,673",2009
78,"Audio-video, photographic, and information processing equipment services",513,Broadcasting and telecommunications,"75,625",0,0,0,"75,625",2009
78,"Audio-video, photographic, and information processing equipment services",514,"Data processing, internet publishing, and other information services","2,037",0,0,0,"2,037",2009
78,"Audio-video, photographic, and information processing equipment services",532RL,Rental and leasing services and lessors of intangible assets,"9,492",0,0,0,"9,492",2009
78,"Audio-video, photographic, and information processing equipment services",5412OP,"Miscellaneous professional, scientific, and technical services","6,895",0,0,0,"6,895",2009
78,"Audio-video, photographic, and information processing equipment services",81,"Other services, except government","6,312",0,0,0,"6,312",2009
79,Gambling,711AS,"Performing arts, spectator sports, museums, and related activities","2,802",0,0,0,"2,802",2009
79,Gambling,713,"Amusements, gambling, and recreation industries","84,100",0,0,0,"84,100",2009
79,Gambling,GSLE,State and local government enterprises,"20,314",0,0,0,"20,314",2009
80,Other recreational services,113FF,"Forestry, fishing, and related activities",279,0,0,0,279,2009
80,Other recreational services,334,Computer and electronic products,65,1,7,55,128,2009
80,Other recreational services,5412OP,"Miscellaneous professional, scientific, and technical services","20,251",0,0,0,"20,251",2009
80,Other recreational services,561,Administrative and support services,"8,751",0,0,0,"8,751",2009
80,Other recreational services,81,"Other services, except government","10,229",0,0,0,"10,229",2009
83,Purchased meals and beverages,481,Air transportation,492,0,0,0,492,2009
83,Purchased meals and beverages,482,Rail transportation,113,0,0,0,113,2009
83,Purchased meals and beverages,512,Motion picture and sound recording industries,"2,805",0,0,0,"2,805",2009
83,Purchased meals and beverages,711AS,"Performing arts, spectator sports, museums, and related activities",498,0,0,0,498,2009
83,Purchased meals and beverages,722,Food services and drinking places,"500,516",0,0,0,"500,516",2009
84,Food furnished to employees (including military),111CA,Farms,665,72,122,0,859,2009
84,Food furnished to employees (including military),113FF,"Forestry, fishing, and related activities",72,7,6,0,85,2009
84,Food furnished to employees (including military),311FT,Food and beverage and tobacco products,"12,613",299,"1,742",0,"14,653",2009
85,Accommodations ,721,Accommodation,"92,668",0,0,0,"92,668",2009
88,Financial services furnished without payment,521CI,"Federal Reserve banks, credit intermediation, and related activities","98,696",0,0,0,"98,696",2009
88,Financial services furnished without payment,525,"Funds, trusts, and other financial vehicles","105,739",0,0,0,"105,739",2009
89,"Financial service charges, fees, and commissions",521CI,"Federal Reserve banks, credit intermediation, and related activities","92,574",0,0,0,"92,574",2009
89,"Financial service charges, fees, and commissions",523,"Securities, commodity contracts, and investments","155,011",0,0,0,"155,011",2009
89,"Financial service charges, fees, and commissions",GFE,Federal government enterprises,167,0,0,0,167,2009
91,Life insurance,524,Insurance carriers and related activities,"77,966",0,0,0,"77,966",2009
92,Net household insurance,524,Insurance carriers and related activities,"7,078",0,0,0,"7,078",2009
93,Net health insurance,524,Insurance carriers and related activities,"122,436",0,0,0,"122,436",2009
94,Net motor vehicle and other transportation insurance,524,Insurance carriers and related activities,"60,846",0,0,0,"60,846",2009
97,Telecommunication services,513,Broadcasting and telecommunications,"145,087",0,0,0,"145,087",2009
97,Telecommunication services,532RL,Rental and leasing services and lessors of intangible assets,163,0,0,0,163,2009
97,Telecommunication services,561,Administrative and support services,706,0,0,0,706,2009
97,Telecommunication services,721,Accommodation,396,0,0,0,396,2009
98,Postal and delivery services,487OS,Other transportation and support activities,"3,946",0,0,0,"3,946",2009
98,Postal and delivery services,561,Administrative and support services,304,0,0,0,304,2009
98,Postal and delivery services,GFE,Federal government enterprises,"10,077",0,0,0,"10,077",2009
98,Postal and delivery services,Used,"Scrap, used and secondhand goods",5,3,2,4,15,2009
99,Internet access,513,Broadcasting and telecommunications,"36,149",0,0,0,"36,149",2009
101,Higher education,61,Educational services,"144,297",0,0,0,"144,297",2009
102,"Nursery, elementary, and secondary schools",61,Educational services,"24,731",0,0,0,"24,731",2009
102,"Nursery, elementary, and secondary schools",624,Social assistance,"10,236",0,0,0,"10,236",2009
103,Commercial and vocational schools,61,Educational services,"37,272",0,0,0,"37,272",2009
104,Professional and other services,327,Nonmetallic mineral products,"3,371",394,363,804,"4,932",2009
104,Professional and other services,332,Fabricated metal products,210,4,34,50,298,2009
104,Professional and other services,323,Printing and related support activities,16,1,2,0,18,2009
104,Professional and other services,4A0,Other retail,"2,574",0,0,0,"2,574",2009
104,Professional and other services,481,Air transportation,13,0,0,0,13,2009
104,Professional and other services,5411,Legal services,"87,552",0,0,0,"87,552",2009
104,Professional and other services,5412OP,"Miscellaneous professional, scientific, and technical services","20,502",0,0,0,"20,502",2009
104,Professional and other services,561,Administrative and support services,"4,917",0,0,0,"4,917",2009
104,Professional and other services,81,"Other services, except government","37,888",0,0,0,"37,888",2009
104,Professional and other services,Other,Noncomparable imports and rest-of-the-world adjustment,230,0,0,0,230,2009
105,Personal care and clothing services,532RL,Rental and leasing services and lessors of intangible assets,684,0,0,0,684,2009
105,Personal care and clothing services,61,Educational services,68,0,0,0,68,2009
105,Personal care and clothing services,721,Accommodation,"6,539",0,0,0,"6,539",2009
105,Personal care and clothing services,81,"Other services, except government","104,082",0,0,0,"104,082",2009
106,Social services and religious activities,623,Nursing and residential care facilities,"28,158",0,0,0,"28,158",2009
106,Social services and religious activities,624,Social assistance,"84,986",0,0,0,"84,986",2009
106,Social services and religious activities,81,"Other services, except government","20,204",0,0,0,"20,204",2009
107,Household maintenance,481,Air transportation,8,0,0,0,8,2009
107,Household maintenance,483,Water transportation,5,0,0,0,5,2009
107,Household maintenance,484,Truck transportation,"7,002",0,0,0,"7,002",2009
107,Household maintenance,493,Warehousing and storage,95,0,0,0,95,2009
107,Household maintenance,ORE,Other real estate,"5,496",0,0,0,"5,496",2009
107,Household maintenance,532RL,Rental and leasing services and lessors of intangible assets,888,0,0,0,888,2009
107,Household maintenance,561,Administrative and support services,"24,297",0,0,0,"24,297",2009
107,Household maintenance,81,"Other services, except government","24,526",0,0,0,"24,526",2009
109,Foreign travel by U.S. residents,481,Air transportation,"25,786",0,0,0,"25,786",2009
109,Foreign travel by U.S. residents,483,Water transportation,"11,936",0,0,0,"11,936",2009
109,Foreign travel by U.S. residents,Other,Noncomparable imports and rest-of-the-world adjustment,"65,797",0,0,0,"65,797",2009
110,Less: Expenditures in the United States by nonresidents,Other,Noncomparable imports and rest-of-the-world adjustment,"-112,554",0,0,0,"-112,554",2009
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),513,Broadcasting and telecommunications,"2,805",0,0,0,"2,805",2009
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),5411,Legal services,-95,0,0,0,-95,2009
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),5412OP,"Miscellaneous professional, scientific, and technical services","5,271",0,0,0,"5,271",2009
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),61,Educational services,"54,325",0,0,0,"54,325",2009
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),621,Ambulatory health care services,"9,293",0,0,0,"9,293",2009
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),622,Hospitals,"7,552",0,0,0,"7,552",2009
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),623,Nursing and residential care facilities,"9,791",0,0,0,"9,791",2009
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),624,Social assistance,"59,878",0,0,0,"59,878",2009
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),711AS,"Performing arts, spectator sports, museums, and related activities","15,837",0,0,0,"15,837",2009
