"PCE Bridge Table, 2013",,,,,,,,,
[Millions of dollars],,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,
,,,,Producers' Value,Transportation Costs,            Trade Margins,,Purchasers' Value,
14,"Video, audio, photographic, and information processing equipment and media ",511,"Publishing industries, except internet (includes software)","32,130",313,"9,613","9,497","51,553",2013
14,"Video, audio, photographic, and information processing equipment and media ",512,Motion picture and sound recording industries,"9,627",82,"2,662","5,544","17,915",2013
14,"Video, audio, photographic, and information processing equipment and media ",514,"Data processing, internet publishing, and other information services","10,469",0,0,0,"10,469",2013
14,"Video, audio, photographic, and information processing equipment and media ",Used,"Scrap, used and secondhand goods",-9,64,27,30,111,2013
15,"Sporting equipment, supplies, guns, and ammunition ",331,Primary metals,5,0,1,5,11,2013
15,"Sporting equipment, supplies, guns, and ammunition ",332,Fabricated metal products,"7,843",208,"2,810","7,015","17,876",2013
15,"Sporting equipment, supplies, guns, and ammunition ",3364OT,Other transportation equipment,"3,656",38,154,"1,525","5,372",2013
15,"Sporting equipment, supplies, guns, and ammunition ",339,Miscellaneous manufacturing,"12,893","1,793","4,863","12,649","32,197",2013
15,"Sporting equipment, supplies, guns, and ammunition ",313TT,Textile mills and textile product mills,985,54,539,942,"2,520",2013
15,"Sporting equipment, supplies, guns, and ammunition ",315AL,Apparel and leather and allied products,120,5,71,115,311,2013
15,"Sporting equipment, supplies, guns, and ammunition ",325,Chemical products,902,25,99,863,"1,890",2013
15,"Sporting equipment, supplies, guns, and ammunition ",Used,"Scrap, used and secondhand goods",-87,0,0,0,-87,2013
16,Sports and recreational vehicles ,332,Fabricated metal products,32,1,13,21,67,2013
16,Sports and recreational vehicles ,333,Machinery,226,6,43,146,422,2013
16,Sports and recreational vehicles ,335,"Electrical equipment, appliances, and components",34,0,5,17,56,2013
16,Sports and recreational vehicles ,3361MV,"Motor vehicles, bodies and trailers, and parts","10,150",129,381,"4,266","14,926",2013
16,Sports and recreational vehicles ,3364OT,Other transportation equipment,"13,381",134,"1,829","7,544","22,887",2013
16,Sports and recreational vehicles ,326,Plastics and rubber products,"1,114",23,230,"1,171","2,538",2013
16,Sports and recreational vehicles ,Used,"Scrap, used and secondhand goods",408,"2,333",482,908,"4,131",2013
17,Recreational books ,323,Printing and related support activities,20,1,2,16,39,2013
17,Recreational books ,511,"Publishing industries, except internet (includes software)","8,158",367,"1,179","6,428","16,132",2013
17,Recreational books ,514,"Data processing, internet publishing, and other information services","1,920",0,0,0,"1,920",2013
18,Musical instruments,339,Miscellaneous manufacturing,"1,826",275,582,"1,938","4,620",2013
18,Musical instruments,315AL,Apparel and leather and allied products,152,7,48,161,369,2013
18,Musical instruments,Used,"Scrap, used and secondhand goods",-11,15,5,18,27,2013
20,Jewelry and watches ,334,Computer and electronic products,"3,968",43,"2,295","5,519","11,825",2013
20,Jewelry and watches ,339,Miscellaneous manufacturing,"15,449",168,"8,934","21,510","46,061",2013
20,Jewelry and watches ,Used,"Scrap, used and secondhand goods","3,706","3,560","1,873","2,679","11,818",2013
21,Therapeutic appliances and equipment,334,Computer and electronic products,"2,767",28,972,"2,670","6,437",2013
21,Therapeutic appliances and equipment,335,"Electrical equipment, appliances, and components",320,5,94,319,739,2013
21,Therapeutic appliances and equipment,339,Miscellaneous manufacturing,"16,797",169,"4,716","17,676","39,358",2013
21,Therapeutic appliances and equipment,621,Ambulatory health care services,"10,490",0,0,0,"10,490",2013
21,Therapeutic appliances and equipment,Used,"Scrap, used and secondhand goods",0,1,0,1,3,2013
22,Educational books,511,"Publishing industries, except internet (includes software)","3,983",177,580,"3,124","7,864",2013
22,Educational books,514,"Data processing, internet publishing, and other information services","1,271",0,0,0,"1,271",2013
22,Educational books,Used,"Scrap, used and secondhand goods",-4,158,26,138,318,2013
23,Luggage and similar personal items ,321,Wood products,201,9,119,242,571,2013
23,Luggage and similar personal items ,339,Miscellaneous manufacturing,885,135,481,966,"2,466",2013
23,Luggage and similar personal items ,315AL,Apparel and leather and allied products,"11,397",512,"3,775","8,182","23,866",2013
24,Telephone and facsimile equipment ,334,Computer and electronic products,"12,083",119,"5,632","5,809","23,642",2013
27,Food and nonalcoholic beverages purchased for off-premises consumption ,111CA,Farms,"49,000","4,731","12,129","20,541","86,401",2013
27,Food and nonalcoholic beverages purchased for off-premises consumption ,113FF,"Forestry, fishing, and related activities","3,067",242,245,"1,068","4,622",2013
27,Food and nonalcoholic beverages purchased for off-premises consumption ,212,"Mining, except oil and gas",18,6,1,7,32,2013
27,Food and nonalcoholic beverages purchased for off-premises consumption ,311FT,Food and beverage and tobacco products,"414,205","9,134","58,641","176,431","658,412",2013
27,Food and nonalcoholic beverages purchased for off-premises consumption ,325,Chemical products,466,14,38,198,715,2013
27,Food and nonalcoholic beverages purchased for off-premises consumption ,Used,"Scrap, used and secondhand goods","-1,905",0,0,0,"-1,905",2013
28,Alcoholic beverages purchased for off-premises consumption,311FT,Food and beverage and tobacco products,"54,469","1,491","29,924","29,343","115,227",2013
29,Food produced and consumed on farms ,111CA,Farms,489,0,0,0,489,2013
32,Womens and girls clothing ,339,Miscellaneous manufacturing,37,3,12,53,104,2013
32,Womens and girls clothing ,313TT,Textile mills and textile product mills,275,13,162,449,899,2013
32,Womens and girls clothing ,315AL,Apparel and leather and allied products,"53,963","2,448","18,810","87,947","163,168",2013
32,Womens and girls clothing ,Used,"Scrap, used and secondhand goods",-529,0,0,0,-529,2013
33,Mens and boys clothing ,339,Miscellaneous manufacturing,39,2,12,34,87,2013
33,Mens and boys clothing ,313TT,Textile mills and textile product mills,16,1,9,16,43,2013
33,Mens and boys clothing ,315AL,Apparel and leather and allied products,"37,954","1,745","15,044","38,353","93,097",2013
33,Mens and boys clothing ,Used,"Scrap, used and secondhand goods",-309,196,87,219,192,2013
34,Childrens and infants clothing ,313TT,Textile mills and textile product mills,95,4,56,165,321,2013
34,Childrens and infants clothing ,315AL,Apparel and leather and allied products,"3,189",143,"1,104","5,197","9,633",2013
34,Childrens and infants clothing ,322,Paper products,"2,580",123,282,"4,466","7,451",2013
34,Childrens and infants clothing ,Used,"Scrap, used and secondhand goods",-20,40,15,72,107,2013
35,Other clothing materials and footwear ,339,Miscellaneous manufacturing,125,19,34,232,410,2013
35,Other clothing materials and footwear ,313TT,Textile mills and textile product mills,"1,134",52,195,"2,087","3,468",2013
35,Other clothing materials and footwear ,315AL,Apparel and leather and allied products,"28,284","1,274","10,688","31,866","72,111",2013
35,Other clothing materials and footwear ,511,"Publishing industries, except internet (includes software)",0,0,0,0,0,2013
35,Other clothing materials and footwear ,Used,"Scrap, used and secondhand goods",-29,0,0,0,-29,2013
37,"Motor vehicle fuels, lubricants, and fluids ",324,Petroleum and coal products,"264,357","6,944","61,944","59,734","392,979",2013
37,"Motor vehicle fuels, lubricants, and fluids ",325,Chemical products,10,0,1,6,17,2013
38,Fuel oil and other fuels ,212,"Mining, except oil and gas",91,38,3,32,164,2013
38,Fuel oil and other fuels ,321,Wood products,319,21,102,119,561,2013
38,Fuel oil and other fuels ,324,Petroleum and coal products,"14,756",438,"2,808","5,583","23,585",2013
38,Fuel oil and other fuels ,325,Chemical products,635,20,51,236,942,2013
40,Pharmaceutical and other medical products ,339,Miscellaneous manufacturing,"1,318",13,447,"2,178","3,956",2013
40,Pharmaceutical and other medical products ,324,Petroleum and coal products,259,7,22,443,730,2013
40,Pharmaceutical and other medical products ,325,Chemical products,"179,120","3,181","69,019","116,200","367,521",2013
40,Pharmaceutical and other medical products ,326,Plastics and rubber products,199,4,118,471,792,2013
41,Recreational items ,111CA,Farms,"22,862","2,058","4,742","8,955","38,616",2013
41,Recreational items ,212,"Mining, except oil and gas",6,2,1,4,13,2013
41,Recreational items ,335,"Electrical equipment, appliances, and components",27,0,8,20,55,2013
41,Recreational items ,339,Miscellaneous manufacturing,"17,449","2,671","8,011","24,495","52,626",2013
41,Recreational items ,311FT,Food and beverage and tobacco products,"19,083",476,"3,951","12,724","36,234",2013
41,Recreational items ,313TT,Textile mills and textile product mills,23,1,12,16,53,2013
41,Recreational items ,315AL,Apparel and leather and allied products,264,12,157,176,609,2013
41,Recreational items ,322,Paper products,192,13,21,120,347,2013
41,Recreational items ,323,Printing and related support activities,220,10,24,309,563,2013
41,Recreational items ,325,Chemical products,"1,421",32,"1,065",979,"3,496",2013
41,Recreational items ,326,Plastics and rubber products,623,12,79,430,"1,144",2013
41,Recreational items ,81,"Other services, except government",904,0,0,0,904,2013
41,Recreational items ,Used,"Scrap, used and secondhand goods","2,852","3,205","1,936","2,302","10,296",2013
42,Household supplies ,212,"Mining, except oil and gas",22,9,1,12,44,2013
42,Household supplies ,321,Wood products,533,36,66,334,968,2013
42,Household supplies ,331,Primary metals,0,0,0,0,0,2013
42,Household supplies ,332,Fabricated metal products,641,17,128,392,"1,179",2013
42,Household supplies ,335,"Electrical equipment, appliances, and components","2,841",29,834,"4,035","7,739",2013
42,Household supplies ,339,Miscellaneous manufacturing,"2,346",341,"1,322","5,173","9,182",2013
42,Household supplies ,313TT,Textile mills and textile product mills,"7,887",490,"3,126","18,231","29,734",2013
42,Household supplies ,315AL,Apparel and leather and allied products,273,12,94,645,"1,024",2013
42,Household supplies ,322,Paper products,"14,925",805,"1,631","9,362","26,723",2013
42,Household supplies ,323,Printing and related support activities,"1,182",53,129,"2,650","4,015",2013
42,Household supplies ,325,Chemical products,"18,834",380,"2,319","10,974","32,507",2013
42,Household supplies ,326,Plastics and rubber products,"3,102",56,476,"2,379","6,013",2013
42,Household supplies ,Used,"Scrap, used and secondhand goods",0,2,0,5,8,2013
43,Personal care products ,332,Fabricated metal products,"1,801",54,706,"1,763","4,324",2013
43,Personal care products ,333,Machinery,204,6,41,243,493,2013
43,Personal care products ,335,"Electrical equipment, appliances, and components","4,687",550,"1,407","3,090","9,734",2013
43,Personal care products ,339,Miscellaneous manufacturing,"3,801",574,"2,129","3,718","10,222",2013
43,Personal care products ,313TT,Textile mills and textile product mills,179,8,106,175,468,2013
43,Personal care products ,315AL,Apparel and leather and allied products,107,5,37,105,254,2013
43,Personal care products ,322,Paper products,"3,038",147,332,"4,987","8,504",2013
43,Personal care products ,325,Chemical products,"34,237",676,"12,450","33,509","80,872",2013
43,Personal care products ,326,Plastics and rubber products,437,8,130,641,"1,216",2013
44,Tobacco ,311FT,Food and beverage and tobacco products,"50,380",636,"26,151","15,670","92,837",2013
45,"Magazines, newspapers, and stationery ",339,Miscellaneous manufacturing,"2,283",345,281,"1,368","4,277",2013
45,"Magazines, newspapers, and stationery ",322,Paper products,672,30,73,403,"1,179",2013
45,"Magazines, newspapers, and stationery ",323,Printing and related support activities,"3,497",158,380,"2,096","6,131",2013
45,"Magazines, newspapers, and stationery ",325,Chemical products,"1,206",34,97,723,"2,060",2013
45,"Magazines, newspapers, and stationery ",326,Plastics and rubber products,238,4,48,143,433,2013
45,"Magazines, newspapers, and stationery ",511,"Publishing industries, except internet (includes software)","21,291",962,"2,891","4,993","30,137",2013
45,"Magazines, newspapers, and stationery ",512,Motion picture and sound recording industries,78,1,11,11,101,2013
45,"Magazines, newspapers, and stationery ",514,"Data processing, internet publishing, and other information services","9,536",0,0,0,"9,536",2013
45,"Magazines, newspapers, and stationery ",Used,"Scrap, used and secondhand goods",0,10,1,4,15,2013
46,Net expenditures abroad by U.S. residents ,Other,Noncomparable imports and rest-of-the-world adjustment,"7,903",0,0,0,"7,903",2013
51,Rental of tenant-occupied nonfarm housing ,HS,Housing,"417,103",0,0,0,"417,103",2013
52,Imputed rental of owner-occupied nonfarm housing ,HS,Housing,"1,337,270",0,0,0,"1,337,270",2013
53,Rental value of farm dwellings  ,HS,Housing,"19,399",0,0,0,"19,399",2013
54,Group housing ,721,Accommodation,"1,862",0,0,0,"1,862",2013
56,Water supply and sanitation ,22,Utilities,"36,167",0,0,0,"36,167",2013
56,Water supply and sanitation ,562,Waste management and remediation services,"23,606",0,0,0,"23,606",2013
56,Water supply and sanitation ,GSLE,State and local government enterprises,"28,217",0,0,0,"28,217",2013
58,Electricity,22,Utilities,"169,095",0,0,0,"169,095",2013
59,Natural Gas ,22,Utilities,"50,747",0,0,0,"50,747",2013
62,Physician services ,621,Ambulatory health care services,"443,833",0,0,0,"443,833",2013
63,Dental services ,621,Ambulatory health care services,"108,646",0,0,0,"108,646",2013
64,Paramedical services ,532RL,Rental and leasing services and lessors of intangible assets,"3,461",0,0,0,"3,461",2013
64,Paramedical services ,621,Ambulatory health care services,"285,409",0,0,0,"285,409",2013
66,Hospitals ,622,Hospitals,"853,675",0,0,0,"853,675",2013
67,Nursing homes,623,Nursing and residential care facilities,"163,217",0,0,0,"163,217",2013
70,Motor vehicle maintenance and repair,487OS,Other transportation and support activities,"11,175",0,0,0,"11,175",2013
70,Motor vehicle maintenance and repair,61,Educational services,52,0,0,0,52,2013
70,Motor vehicle maintenance and repair,81,"Other services, except government","140,856",0,0,0,"140,856",2013
71,Other motor vehicle services,532RL,Rental and leasing services and lessors of intangible assets,"56,159",0,0,0,"56,159",2013
71,Other motor vehicle services,81,"Other services, except government","10,044",0,0,0,"10,044",2013
71,Other motor vehicle services,GSLE,State and local government enterprises,"9,926",0,0,0,"9,926",2013
73,Ground transportation,482,Rail transportation,"1,210",0,0,0,"1,210",2013
73,Ground transportation,485,Transit and ground passenger transportation,"35,815",0,0,0,"35,815",2013
73,Ground transportation,487OS,Other transportation and support activities,"1,625",0,0,0,"1,625",2013
73,Ground transportation,561,Administrative and support services,"3,123",0,0,0,"3,123",2013
74,Air transportation,481,Air transportation,"87,210",0,0,0,"87,210",2013
75,Water transportation,483,Water transportation,"1,429",0,0,0,"1,429",2013
75,Water transportation,487OS,Other transportation and support activities,"1,312",0,0,0,"1,312",2013
77,"Membership clubs, sports centers, parks, theaters, and museums",113FF,"Forestry, fishing, and related activities","2,859",0,0,0,"2,859",2013
77,"Membership clubs, sports centers, parks, theaters, and museums",481,Air transportation,23,0,0,0,23,2013
77,"Membership clubs, sports centers, parks, theaters, and museums",512,Motion picture and sound recording industries,"12,414",0,0,0,"12,414",2013
77,"Membership clubs, sports centers, parks, theaters, and museums",514,"Data processing, internet publishing, and other information services","3,989",0,0,0,"3,989",2013
77,"Membership clubs, sports centers, parks, theaters, and museums",532RL,Rental and leasing services and lessors of intangible assets,"2,213",0,0,0,"2,213",2013
77,"Membership clubs, sports centers, parks, theaters, and museums",561,Administrative and support services,"3,376",0,0,0,"3,376",2013
77,"Membership clubs, sports centers, parks, theaters, and museums",61,Educational services,"13,959",0,0,0,"13,959",2013
77,"Membership clubs, sports centers, parks, theaters, and museums",711AS,"Performing arts, spectator sports, museums, and related activities","45,055",0,0,0,"45,055",2013
77,"Membership clubs, sports centers, parks, theaters, and museums",713,"Amusements, gambling, and recreation industries","69,591",0,0,0,"69,591",2013
77,"Membership clubs, sports centers, parks, theaters, and museums",721,Accommodation,"6,622",0,0,0,"6,622",2013
78,"Audio-video, photographic, and information processing equipment services",513,Broadcasting and telecommunications,"95,534",0,0,0,"95,534",2013
78,"Audio-video, photographic, and information processing equipment services",514,"Data processing, internet publishing, and other information services","5,789",0,0,0,"5,789",2013
78,"Audio-video, photographic, and information processing equipment services",532RL,Rental and leasing services and lessors of intangible assets,"7,036",0,0,0,"7,036",2013
78,"Audio-video, photographic, and information processing equipment services",5412OP,"Miscellaneous professional, scientific, and technical services","6,517",0,0,0,"6,517",2013
78,"Audio-video, photographic, and information processing equipment services",81,"Other services, except government","5,836",0,0,0,"5,836",2013
79,Gambling,711AS,"Performing arts, spectator sports, museums, and related activities","2,563",0,0,0,"2,563",2013
79,Gambling,713,"Amusements, gambling, and recreation industries","92,569",0,0,0,"92,569",2013
79,Gambling,GSLE,State and local government enterprises,"23,821",0,0,0,"23,821",2013
80,Other recreational services,113FF,"Forestry, fishing, and related activities",392,0,0,0,392,2013
80,Other recreational services,334,Computer and electronic products,45,0,7,43,95,2013
80,Other recreational services,5412OP,"Miscellaneous professional, scientific, and technical services","23,688",0,0,0,"23,688",2013
80,Other recreational services,561,Administrative and support services,"9,923",0,0,0,"9,923",2013
80,Other recreational services,81,"Other services, except government","13,195",0,0,0,"13,195",2013
83,Purchased meals and beverages,481,Air transportation,295,0,0,0,295,2013
83,Purchased meals and beverages,482,Rail transportation,175,0,0,0,175,2013
83,Purchased meals and beverages,512,Motion picture and sound recording industries,"3,073",0,0,0,"3,073",2013
83,Purchased meals and beverages,711AS,"Performing arts, spectator sports, museums, and related activities",403,0,0,0,403,2013
83,Purchased meals and beverages,722,Food services and drinking places,"591,923",0,0,0,"591,923",2013
84,Food furnished to employees (including military),111CA,Farms,620,58,116,0,794,2013
84,Food furnished to employees (including military),113FF,"Forestry, fishing, and related activities",145,11,12,0,168,2013
84,Food furnished to employees (including military),311FT,Food and beverage and tobacco products,"14,212",320,"1,878",0,"16,410",2013
85,Accommodations ,721,Accommodation,"119,009",0,0,0,"119,009",2013
88,Financial services furnished without payment,521CI,"Federal Reserve banks, credit intermediation, and related activities","111,515",0,0,0,"111,515",2013
88,Financial services furnished without payment,525,"Funds, trusts, and other financial vehicles","138,088",0,0,0,"138,088",2013
89,"Financial service charges, fees, and commissions",521CI,"Federal Reserve banks, credit intermediation, and related activities","93,720",0,0,0,"93,720",2013
89,"Financial service charges, fees, and commissions",523,"Securities, commodity contracts, and investments","218,952",0,0,0,"218,952",2013
89,"Financial service charges, fees, and commissions",GFE,Federal government enterprises,156,0,0,0,156,2013
91,Life insurance,524,Insurance carriers and related activities,"82,083",0,0,0,"82,083",2013
92,Net household insurance,524,Insurance carriers and related activities,"7,991",0,0,0,"7,991",2013
93,Net health insurance,524,Insurance carriers and related activities,"153,784",0,0,0,"153,784",2013
94,Net motor vehicle and other transportation insurance,524,Insurance carriers and related activities,"63,022",0,0,0,"63,022",2013
97,Telecommunication services,513,Broadcasting and telecommunications,"145,424",0,0,0,"145,424",2013
97,Telecommunication services,532RL,Rental and leasing services and lessors of intangible assets,34,0,0,0,34,2013
97,Telecommunication services,561,Administrative and support services,231,0,0,0,231,2013
97,Telecommunication services,721,Accommodation,270,0,0,0,270,2013
98,Postal and delivery services,487OS,Other transportation and support activities,"5,032",0,0,0,"5,032",2013
98,Postal and delivery services,561,Administrative and support services,370,0,0,0,370,2013
98,Postal and delivery services,GFE,Federal government enterprises,"7,002",0,0,0,"7,002",2013
98,Postal and delivery services,Used,"Scrap, used and secondhand goods",-13,0,0,0,-13,2013
99,Internet access,513,Broadcasting and telecommunications,"55,491",0,0,0,"55,491",2013
101,Higher education,61,Educational services,"166,799",0,0,0,"166,799",2013
102,"Nursery, elementary, and secondary schools",61,Educational services,"27,236",0,0,0,"27,236",2013
102,"Nursery, elementary, and secondary schools",624,Social assistance,"10,699",0,0,0,"10,699",2013
103,Commercial and vocational schools,61,Educational services,"42,465",0,0,0,"42,465",2013
104,Professional and other services,327,Nonmetallic mineral products,"4,254",499,528,"1,012","6,294",2013
104,Professional and other services,332,Fabricated metal products,273,7,55,65,400,2013
104,Professional and other services,323,Printing and related support activities,7,0,1,0,8,2013
104,Professional and other services,4A0,Other retail,"3,788",0,0,0,"3,788",2013
104,Professional and other services,481,Air transportation,13,0,0,0,13,2013
104,Professional and other services,5411,Legal services,"90,792",0,0,0,"90,792",2013
104,Professional and other services,5412OP,"Miscellaneous professional, scientific, and technical services","21,672",0,0,0,"21,672",2013
104,Professional and other services,561,Administrative and support services,"4,691",0,0,0,"4,691",2013
104,Professional and other services,81,"Other services, except government","38,774",0,0,0,"38,774",2013
104,Professional and other services,Other,Noncomparable imports and rest-of-the-world adjustment,293,0,0,0,293,2013
105,Personal care and clothing services,532RL,Rental and leasing services and lessors of intangible assets,717,0,0,0,717,2013
105,Personal care and clothing services,61,Educational services,154,0,0,0,154,2013
105,Personal care and clothing services,721,Accommodation,"1,917",0,0,0,"1,917",2013
105,Personal care and clothing services,81,"Other services, except government","125,784",0,0,0,"125,784",2013
106,Social services and religious activities,623,Nursing and residential care facilities,"37,934",0,0,0,"37,934",2013
106,Social services and religious activities,624,Social assistance,"92,564",0,0,0,"92,564",2013
106,Social services and religious activities,81,"Other services, except government","23,474",0,0,0,"23,474",2013
107,Household maintenance,481,Air transportation,16,0,0,0,16,2013
107,Household maintenance,483,Water transportation,7,0,0,0,7,2013
107,Household maintenance,484,Truck transportation,"10,762",0,0,0,"10,762",2013
107,Household maintenance,493,Warehousing and storage,174,0,0,0,174,2013
107,Household maintenance,ORE,Other real estate,"5,468",0,0,0,"5,468",2013
107,Household maintenance,532RL,Rental and leasing services and lessors of intangible assets,984,0,0,0,984,2013
107,Household maintenance,561,Administrative and support services,"27,970",0,0,0,"27,970",2013
107,Household maintenance,81,"Other services, except government","26,183",0,0,0,"26,183",2013
109,Foreign travel by U.S. residents,481,Air transportation,"31,216",0,0,0,"31,216",2013
109,Foreign travel by U.S. residents,483,Water transportation,"15,971",0,0,0,"15,971",2013
109,Foreign travel by U.S. residents,Other,Noncomparable imports and rest-of-the-world adjustment,"74,868",0,0,0,"74,868",2013
110,Less: Expenditures in the United States by nonresidents,Other,Noncomparable imports and rest-of-the-world adjustment,"-173,230",0,0,0,"-173,230",2013
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),513,Broadcasting and telecommunications,"4,050",0,0,0,"4,050",2013
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),5411,Legal services,-238,0,0,0,-238,2013
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),5412OP,"Miscellaneous professional, scientific, and technical services","6,007",0,0,0,"6,007",2013
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),61,Educational services,"58,155",0,0,0,"58,155",2013
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),621,Ambulatory health care services,"13,295",0,0,0,"13,295",2013
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),622,Hospitals,"31,520",0,0,0,"31,520",2013
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),623,Nursing and residential care facilities,"10,371",0,0,0,"10,371",2013
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),624,Social assistance,"70,464",0,0,0,"70,464",2013
