"PCE Bridge Table, 2001",,,,,,,,,
[Millions of dollars],,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,
,,,,Producers' Value,Transportation Costs,            Trade Margins,,Purchasers' Value,
23,Luggage and similar personal items ,315AL,Apparel and leather and allied products,"6,258",222,"1,258","3,267","11,005",2001
24,Telephone and facsimile equipment ,334,Computer and electronic products,"2,948",25,291,"2,576","5,839",2001
27,Food and nonalcoholic beverages purchased for off-premises consumption ,111CA,Farms,"30,368","2,310","7,857","13,379","53,914",2001
27,Food and nonalcoholic beverages purchased for off-premises consumption ,113FF,"Forestry, fishing, and related activities","2,510",170,207,948,"3,835",2001
27,Food and nonalcoholic beverages purchased for off-premises consumption ,212,"Mining, except oil and gas",17,4,1,7,29,2001
27,Food and nonalcoholic beverages purchased for off-premises consumption ,311FT,Food and beverage and tobacco products,"266,551","4,938","35,627","118,097","425,212",2001
27,Food and nonalcoholic beverages purchased for off-premises consumption ,325,Chemical products,421,10,34,186,651,2001
27,Food and nonalcoholic beverages purchased for off-premises consumption ,Used,"Scrap, used and secondhand goods","-1,413",0,0,0,"-1,413",2001
28,Alcoholic beverages purchased for off-premises consumption,311FT,Food and beverage and tobacco products,"39,903",896,"23,733","16,957","81,489",2001
29,Food produced and consumed on farms ,111CA,Farms,286,0,0,0,286,2001
32,Womens and girls clothing ,339,Miscellaneous manufacturing,20,2,6,21,49,2001
32,Womens and girls clothing ,313TT,Textile mills and textile product mills,86,3,24,93,206,2001
32,Womens and girls clothing ,315AL,Apparel and leather and allied products,"56,353","2,024","11,724","59,913","130,013",2001
32,Womens and girls clothing ,Used,"Scrap, used and secondhand goods",-259,"1,280",138,708,"1,866",2001
33,Mens and boys clothing ,339,Miscellaneous manufacturing,47,4,14,31,96,2001
33,Mens and boys clothing ,313TT,Textile mills and textile product mills,342,12,98,227,679,2001
33,Mens and boys clothing ,315AL,Apparel and leather and allied products,"42,619","1,514","9,745","28,220","82,099",2001
33,Mens and boys clothing ,Used,"Scrap, used and secondhand goods",-110,215,57,166,328,2001
34,Childrens and infants clothing ,313TT,Textile mills and textile product mills,304,11,91,331,737,2001
34,Childrens and infants clothing ,315AL,Apparel and leather and allied products,"3,506",124,717,"3,682","8,029",2001
34,Childrens and infants clothing ,322,Paper products,"1,138",43,94,"1,243","2,518",2001
34,Childrens and infants clothing ,Used,"Scrap, used and secondhand goods",-28,268,58,297,595,2001
35,Other clothing materials and footwear ,339,Miscellaneous manufacturing,107,14,13,88,222,2001
35,Other clothing materials and footwear ,313TT,Textile mills and textile product mills,"1,917",69,262,"1,565","3,813",2001
35,Other clothing materials and footwear ,315AL,Apparel and leather and allied products,"18,757",668,"6,662","20,103","46,189",2001
35,Other clothing materials and footwear ,511,"Publishing industries, except internet (includes software)",108,4,9,89,210,2001
35,Other clothing materials and footwear ,Used,"Scrap, used and secondhand goods",13,68,34,103,218,2001
37,"Motor vehicle fuels, lubricants, and fluids ",324,Petroleum and coal products,"75,325","2,702","42,974","41,478","162,480",2001
37,"Motor vehicle fuels, lubricants, and fluids ",325,Chemical products,4,0,0,1,6,2001
38,Fuel oil and other fuels ,212,"Mining, except oil and gas",55,17,2,29,104,2001
38,Fuel oil and other fuels ,321,Wood products,142,8,26,78,254,2001
38,Fuel oil and other fuels ,324,Petroleum and coal products,"7,218",321,"2,174","4,590","14,303",2001
38,Fuel oil and other fuels ,325,Chemical products,507,15,41,277,840,2001
40,Pharmaceutical and other medical products ,339,Miscellaneous manufacturing,812,7,191,886,"1,895",2001
40,Pharmaceutical and other medical products ,324,Petroleum and coal products,104,4,9,113,230,2001
40,Pharmaceutical and other medical products ,325,Chemical products,"88,220","1,668","21,801","67,030","178,718",2001
40,Pharmaceutical and other medical products ,326,Plastics and rubber products,44,1,13,105,163,2001
41,Recreational items ,111CA,Farms,"14,806",977,"3,242","5,853","24,878",2001
41,Recreational items ,212,"Mining, except oil and gas",19,5,2,13,39,2001
41,Recreational items ,335,"Electrical equipment, appliances, and components",101,1,18,52,171,2001
41,Recreational items ,339,Miscellaneous manufacturing,"14,672","1,929","4,685","17,276","38,561",2001
41,Recreational items ,311FT,Food and beverage and tobacco products,"9,575",176,"1,806","6,682","18,239",2001
41,Recreational items ,313TT,Textile mills and textile product mills,68,3,20,48,139,2001
41,Recreational items ,315AL,Apparel and leather and allied products,216,8,60,151,435,2001
41,Recreational items ,322,Paper products,634,32,53,287,"1,007",2001
41,Recreational items ,323,Printing and related support activities,223,8,19,264,513,2001
41,Recreational items ,325,Chemical products,"2,495",52,881,"1,484","4,912",2001
41,Recreational items ,326,Plastics and rubber products,809,15,87,633,"1,543",2001
41,Recreational items ,81,"Other services, except government",75,0,0,0,75,2001
41,Recreational items ,Used,"Scrap, used and secondhand goods",35,"2,283",471,"1,412","4,200",2001
42,Household supplies ,212,"Mining, except oil and gas",0,0,0,0,0,2001
42,Household supplies ,321,Wood products,572,32,48,255,908,2001
42,Household supplies ,331,Primary metals,637,23,52,"1,511","2,223",2001
42,Household supplies ,332,Fabricated metal products,586,11,84,257,938,2001
42,Household supplies ,335,"Electrical equipment, appliances, and components",825,7,149,"1,439","2,420",2001
42,Household supplies ,339,Miscellaneous manufacturing,863,114,261,"2,040","3,277",2001
42,Household supplies ,313TT,Textile mills and textile product mills,"6,456",255,"1,488","13,974","22,174",2001
42,Household supplies ,315AL,Apparel and leather and allied products,94,3,19,224,341,2001
42,Household supplies ,322,Paper products,"11,518",497,953,"5,123","18,091",2001
42,Household supplies ,323,Printing and related support activities,853,30,71,"1,645","2,598",2001
42,Household supplies ,325,Chemical products,"20,723",421,"2,081","6,901","30,126",2001
42,Household supplies ,326,Plastics and rubber products,"3,557",67,349,"1,885","5,857",2001
42,Household supplies ,Used,"Scrap, used and secondhand goods",0,1,0,1,2,2001
43,Personal care products ,332,Fabricated metal products,"1,454",28,407,"1,192","3,081",2001
43,Personal care products ,333,Machinery,139,3,18,101,262,2001
43,Personal care products ,335,"Electrical equipment, appliances, and components","1,769",199,295,"1,673","3,936",2001
43,Personal care products ,339,Miscellaneous manufacturing,"2,358",270,689,"1,933","5,249",2001
43,Personal care products ,313TT,Textile mills and textile product mills,704,26,212,577,"1,520",2001
43,Personal care products ,315AL,Apparel and leather and allied products,24,1,5,19,49,2001
43,Personal care products ,322,Paper products,"3,470",131,287,"3,787","7,675",2001
43,Personal care products ,325,Chemical products,"23,215",470,"5,114","19,029","47,828",2001
43,Personal care products ,326,Plastics and rubber products,637,12,136,656,"1,441",2001
44,Tobacco ,311FT,Food and beverage and tobacco products,"47,008",639,"12,823","9,235","69,705",2001
45,"Magazines, newspapers, and stationery ",339,Miscellaneous manufacturing,"3,597",472,316,"1,663","6,048",2001
45,"Magazines, newspapers, and stationery ",322,Paper products,"2,025",72,168,939,"3,204",2001
45,"Magazines, newspapers, and stationery ",323,Printing and related support activities,"1,299",46,104,602,"2,051",2001
45,"Magazines, newspapers, and stationery ",325,Chemical products,"1,163",27,94,539,"1,822",2001
45,"Magazines, newspapers, and stationery ",326,Plastics and rubber products,5,0,1,2,9,2001
45,"Magazines, newspapers, and stationery ",511,"Publishing industries, except internet (includes software)","31,574","1,133","2,825","4,011","39,544",2001
45,"Magazines, newspapers, and stationery ",512,Motion picture and sound recording industries,69,1,6,5,80,2001
45,"Magazines, newspapers, and stationery ",514,"Data processing, internet publishing, and other information services","2,254",0,0,0,"2,254",2001
45,"Magazines, newspapers, and stationery ",Used,"Scrap, used and secondhand goods",0,23,2,5,30,2001
46,Net expenditures abroad by U.S. residents ,Other,Noncomparable imports and rest-of-the-world adjustment,"3,758",0,0,0,"3,758",2001
51,Rental of tenant-occupied nonfarm housing ,HS,Housing,"242,254",0,0,0,"242,254",2001
52,Imputed rental of owner-occupied nonfarm housing ,HS,Housing,"829,184",0,0,0,"829,184",2001
53,Rental value of farm dwellings  ,HS,Housing,"13,142",0,0,0,"13,142",2001
54,Group housing ,721,Accommodation,929,0,0,0,929,2001
56,Water supply and sanitation ,22,Utilities,"23,813",0,0,0,"23,813",2001
56,Water supply and sanitation ,562,Waste management and remediation services,"11,060",0,0,0,"11,060",2001
56,Water supply and sanitation ,GSLE,State and local government enterprises,"17,506",0,0,0,"17,506",2001
58,Electricity,22,Utilities,"103,368",0,0,0,"103,368",2001
59,Natural Gas ,22,Utilities,"46,236",0,0,0,"46,236",2001
62,Physician services ,621,Ambulatory health care services,"249,300",0,0,0,"249,300",2001
63,Dental services ,621,Ambulatory health care services,"69,324",0,0,0,"69,324",2001
64,Paramedical services ,532RL,Rental and leasing services and lessors of intangible assets,"1,150",0,0,0,"1,150",2001
64,Paramedical services ,621,Ambulatory health care services,"156,023",0,0,0,"156,023",2001
66,Hospitals ,622,Hospitals,"427,107",0,0,0,"427,107",2001
67,Nursing homes,623,Nursing and residential care facilities,"93,661",0,0,0,"93,661",2001
70,Motor vehicle maintenance and repair,487OS,Other transportation and support activities,"3,570",0,0,0,"3,570",2001
70,Motor vehicle maintenance and repair,61,Educational services,7,0,0,0,7,2001
70,Motor vehicle maintenance and repair,81,"Other services, except government","114,592",0,0,0,"114,592",2001
71,Other motor vehicle services,532RL,Rental and leasing services and lessors of intangible assets,"48,084",0,0,0,"48,084",2001
71,Other motor vehicle services,81,"Other services, except government","7,205",0,0,0,"7,205",2001
71,Other motor vehicle services,GSLE,State and local government enterprises,"5,654",0,0,0,"5,654",2001
73,Ground transportation,482,Rail transportation,697,0,0,0,697,2001
73,Ground transportation,485,Transit and ground passenger transportation,"20,677",0,0,0,"20,677",2001
73,Ground transportation,487OS,Other transportation and support activities,"1,236",0,0,0,"1,236",2001
73,Ground transportation,561,Administrative and support services,"2,137",0,0,0,"2,137",2001
74,Air transportation,481,Air transportation,"53,640",0,0,0,"53,640",2001
75,Water transportation,483,Water transportation,847,0,0,0,847,2001
75,Water transportation,487OS,Other transportation and support activities,"1,454",0,0,0,"1,454",2001
77,"Membership clubs, sports centers, parks, theaters, and museums",113FF,"Forestry, fishing, and related activities","2,211",0,0,0,"2,211",2001
77,"Membership clubs, sports centers, parks, theaters, and museums",481,Air transportation,0,0,0,0,0,2001
77,"Membership clubs, sports centers, parks, theaters, and museums",512,Motion picture and sound recording industries,"8,922",0,0,0,"8,922",2001
77,"Membership clubs, sports centers, parks, theaters, and museums",514,"Data processing, internet publishing, and other information services","2,365",0,0,0,"2,365",2001
77,"Membership clubs, sports centers, parks, theaters, and museums",532RL,Rental and leasing services and lessors of intangible assets,"1,493",0,0,0,"1,493",2001
77,"Membership clubs, sports centers, parks, theaters, and museums",561,Administrative and support services,"1,283",0,0,0,"1,283",2001
77,"Membership clubs, sports centers, parks, theaters, and museums",61,Educational services,"12,320",0,0,0,"12,320",2001
77,"Membership clubs, sports centers, parks, theaters, and museums",711AS,"Performing arts, spectator sports, museums, and related activities","19,341",0,0,0,"19,341",2001
77,"Membership clubs, sports centers, parks, theaters, and museums",713,"Amusements, gambling, and recreation industries","42,078",0,0,0,"42,078",2001
77,"Membership clubs, sports centers, parks, theaters, and museums",721,Accommodation,"4,303",0,0,0,"4,303",2001
78,"Audio-video, photographic, and information processing equipment services",513,Broadcasting and telecommunications,"44,540",0,0,0,"44,540",2001
78,"Audio-video, photographic, and information processing equipment services",514,"Data processing, internet publishing, and other information services",0,0,0,0,0,2001
78,"Audio-video, photographic, and information processing equipment services",532RL,Rental and leasing services and lessors of intangible assets,"12,441",0,0,0,"12,441",2001
78,"Audio-video, photographic, and information processing equipment services",5412OP,"Miscellaneous professional, scientific, and technical services","6,635",0,0,0,"6,635",2001
78,"Audio-video, photographic, and information processing equipment services",81,"Other services, except government","9,036",0,0,0,"9,036",2001
79,Gambling,711AS,"Performing arts, spectator sports, museums, and related activities","3,797",0,0,0,"3,797",2001
79,Gambling,713,"Amusements, gambling, and recreation industries","51,023",0,0,0,"51,023",2001
79,Gambling,GSLE,State and local government enterprises,"15,170",0,0,0,"15,170",2001
80,Other recreational services,113FF,"Forestry, fishing, and related activities",92,0,0,0,92,2001
80,Other recreational services,334,Computer and electronic products,59,0,4,37,100,2001
80,Other recreational services,5412OP,"Miscellaneous professional, scientific, and technical services","11,356",0,0,0,"11,356",2001
80,Other recreational services,561,Administrative and support services,"6,176",0,0,0,"6,176",2001
80,Other recreational services,81,"Other services, except government","7,609",0,0,0,"7,609",2001
83,Purchased meals and beverages,481,Air transportation,163,0,0,0,163,2001
83,Purchased meals and beverages,482,Rail transportation,59,0,0,0,59,2001
83,Purchased meals and beverages,512,Motion picture and sound recording industries,"2,747",0,0,0,"2,747",2001
83,Purchased meals and beverages,711AS,"Performing arts, spectator sports, museums, and related activities",646,0,0,0,646,2001
83,Purchased meals and beverages,722,Food services and drinking places,"354,819",0,0,0,"354,819",2001
84,Food furnished to employees (including military),111CA,Farms,427,33,61,0,521,2001
84,Food furnished to employees (including military),113FF,"Forestry, fishing, and related activities",27,2,2,0,31,2001
84,Food furnished to employees (including military),311FT,Food and beverage and tobacco products,"7,482",138,963,0,"8,584",2001
85,Accommodations ,721,Accommodation,"52,094",0,0,0,"52,094",2001
88,Financial services furnished without payment,521CI,"Federal Reserve banks, credit intermediation, and related activities","63,904",0,0,0,"63,904",2001
88,Financial services furnished without payment,525,"Funds, trusts, and other financial vehicles","90,663",0,0,0,"90,663",2001
89,"Financial service charges, fees, and commissions",521CI,"Federal Reserve banks, credit intermediation, and related activities","59,575",0,0,0,"59,575",2001
89,"Financial service charges, fees, and commissions",523,"Securities, commodity contracts, and investments","103,306",0,0,0,"103,306",2001
89,"Financial service charges, fees, and commissions",GFE,Federal government enterprises,192,0,0,0,192,2001
91,Life insurance,524,Insurance carriers and related activities,"61,949",0,0,0,"61,949",2001
92,Net household insurance,524,Insurance carriers and related activities,"4,188",0,0,0,"4,188",2001
93,Net health insurance,524,Insurance carriers and related activities,"101,091",0,0,0,"101,091",2001
94,Net motor vehicle and other transportation insurance,524,Insurance carriers and related activities,"44,434",0,0,0,"44,434",2001
97,Telecommunication services,513,Broadcasting and telecommunications,"129,272",0,0,0,"129,272",2001
97,Telecommunication services,532RL,Rental and leasing services and lessors of intangible assets,200,0,0,0,200,2001
97,Telecommunication services,561,Administrative and support services,"1,103",0,0,0,"1,103",2001
97,Telecommunication services,721,Accommodation,612,0,0,0,612,2001
98,Postal and delivery services,487OS,Other transportation and support activities,"1,324",0,0,0,"1,324",2001
98,Postal and delivery services,561,Administrative and support services,489,0,0,0,489,2001
98,Postal and delivery services,GFE,Federal government enterprises,"7,841",0,0,0,"7,841",2001
98,Postal and delivery services,Used,"Scrap, used and secondhand goods",1,1,0,1,3,2001
99,Internet access,513,Broadcasting and telecommunications,"12,399",0,0,0,"12,399",2001
101,Higher education,61,Educational services,"82,917",0,0,0,"82,917",2001
102,"Nursery, elementary, and secondary schools",61,Educational services,"19,172",0,0,0,"19,172",2001
102,"Nursery, elementary, and secondary schools",624,Social assistance,"6,515",0,0,0,"6,515",2001
103,Commercial and vocational schools,61,Educational services,"25,781",0,0,0,"25,781",2001
104,Professional and other services,327,Nonmetallic mineral products,"1,293",136,109,523,"2,061",2001
104,Professional and other services,332,Fabricated metal products,44,1,6,18,68,2001
104,Professional and other services,323,Printing and related support activities,62,2,5,0,69,2001
104,Professional and other services,4A0,Other retail,563,0,0,0,563,2001
104,Professional and other services,481,Air transportation,364,0,0,0,364,2001
104,Professional and other services,5411,Legal services,"70,075",0,0,0,"70,075",2001
104,Professional and other services,5412OP,"Miscellaneous professional, scientific, and technical services","13,904",0,0,0,"13,904",2001
104,Professional and other services,561,Administrative and support services,"4,033",0,0,0,"4,033",2001
104,Professional and other services,81,"Other services, except government","29,526",0,0,0,"29,526",2001
104,Professional and other services,Other,Noncomparable imports and rest-of-the-world adjustment,252,0,0,0,252,2001
105,Personal care and clothing services,532RL,Rental and leasing services and lessors of intangible assets,950,0,0,0,950,2001
105,Personal care and clothing services,61,Educational services,145,0,0,0,145,2001
105,Personal care and clothing services,721,Accommodation,"4,907",0,0,0,"4,907",2001
105,Personal care and clothing services,81,"Other services, except government","77,197",0,0,0,"77,197",2001
106,Social services and religious activities,623,Nursing and residential care facilities,"17,875",0,0,0,"17,875",2001
106,Social services and religious activities,624,Social assistance,"52,887",0,0,0,"52,887",2001
106,Social services and religious activities,81,"Other services, except government","17,603",0,0,0,"17,603",2001
107,Household maintenance,481,Air transportation,89,0,0,0,89,2001
107,Household maintenance,483,Water transportation,7,0,0,0,7,2001
107,Household maintenance,484,Truck transportation,"10,462",0,0,0,"10,462",2001
107,Household maintenance,493,Warehousing and storage,549,0,0,0,549,2001
107,Household maintenance,ORE,Other real estate,"2,168",0,0,0,"2,168",2001
107,Household maintenance,532RL,Rental and leasing services and lessors of intangible assets,"1,155",0,0,0,"1,155",2001
107,Household maintenance,561,Administrative and support services,"16,408",0,0,0,"16,408",2001
107,Household maintenance,81,"Other services, except government","18,455",0,0,0,"18,455",2001
109,Foreign travel by U.S. residents,481,Air transportation,"19,571",0,0,0,"19,571",2001
109,Foreign travel by U.S. residents,483,Water transportation,"7,828",0,0,0,"7,828",2001
109,Foreign travel by U.S. residents,Other,Noncomparable imports and rest-of-the-world adjustment,"44,899",0,0,0,"44,899",2001
110,Less: Expenditures in the United States by nonresidents,Other,Noncomparable imports and rest-of-the-world adjustment,"-87,688",0,0,0,"-87,688",2001
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),513,Broadcasting and telecommunications,"2,427",0,0,0,"2,427",2001
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),5411,Legal services,-129,0,0,0,-129,2001
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),5412OP,"Miscellaneous professional, scientific, and technical services","3,769",0,0,0,"3,769",2001
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),61,Educational services,"34,253",0,0,0,"34,253",2001
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),621,Ambulatory health care services,"6,133",0,0,0,"6,133",2001
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),622,Hospitals,"2,471",0,0,0,"2,471",2001
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),623,Nursing and residential care facilities,"5,949",0,0,0,"5,949",2001
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),624,Social assistance,"33,906",0,0,0,"33,906",2001
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),711AS,"Performing arts, spectator sports, museums, and related activities","8,634",0,0,0,"8,634",2001
