"PCE Bridge Table, 1999",,,,,,,,,
[Millions of dollars],,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,
,,,,Producers' Value,Transportation Costs,            Trade Margins,,Purchasers' Value,
32,Womens and girls clothing ,339,Miscellaneous manufacturing,145,9,40,154,348,1999
32,Womens and girls clothing ,313TT,Textile mills and textile product mills,128,4,28,137,297,1999
32,Womens and girls clothing ,315AL,Apparel and leather and allied products,"54,512","1,697","9,613","58,165","123,987",1999
32,Womens and girls clothing ,Used,"Scrap, used and secondhand goods",-259,"1,232",130,785,"1,887",1999
33,Mens and boys clothing ,339,Miscellaneous manufacturing,338,19,91,208,658,1999
33,Mens and boys clothing ,313TT,Textile mills and textile product mills,"1,100",34,286,677,"2,097",1999
33,Mens and boys clothing ,315AL,Apparel and leather and allied products,"44,722","1,375","7,901","27,507","81,505",1999
33,Mens and boys clothing ,Used,"Scrap, used and secondhand goods",-133,211,62,221,362,1999
34,Childrens and infants clothing ,313TT,Textile mills and textile product mills,"1,037",32,276,812,"2,157",1999
34,Childrens and infants clothing ,315AL,Apparel and leather and allied products,"2,655",81,461,"2,794","5,991",1999
34,Childrens and infants clothing ,322,Paper products,"1,116",36,86,874,"2,112",1999
34,Childrens and infants clothing ,Used,"Scrap, used and secondhand goods",-81,247,48,293,507,1999
35,Other clothing materials and footwear ,339,Miscellaneous manufacturing,134,17,16,119,287,1999
35,Other clothing materials and footwear ,313TT,Textile mills and textile product mills,"1,544",48,146,"1,333","3,071",1999
35,Other clothing materials and footwear ,315AL,Apparel and leather and allied products,"18,535",580,"5,744","20,033","44,892",1999
35,Other clothing materials and footwear ,511,"Publishing industries, except internet (includes software)",215,7,16,190,428,1999
35,Other clothing materials and footwear ,Used,"Scrap, used and secondhand goods",-91,436,37,129,511,1999
37,"Motor vehicle fuels, lubricants, and fluids ",324,Petroleum and coal products,"53,568","2,474","41,498","36,638","134,178",1999
37,"Motor vehicle fuels, lubricants, and fluids ",325,Chemical products,9,0,1,3,12,1999
38,Fuel oil and other fuels ,212,"Mining, except oil and gas",81,11,3,91,185,1999
38,Fuel oil and other fuels ,321,Wood products,154,8,28,175,366,1999
38,Fuel oil and other fuels ,324,Petroleum and coal products,"4,505",236,"2,696","3,612","11,050",1999
38,Fuel oil and other fuels ,325,Chemical products,337,11,24,383,754,1999
40,Pharmaceutical and other medical products ,339,Miscellaneous manufacturing,754,6,194,591,"1,545",1999
40,Pharmaceutical and other medical products ,324,Petroleum and coal products,174,8,19,136,338,1999
40,Pharmaceutical and other medical products ,325,Chemical products,"63,159","1,358","14,411","59,040","137,968",1999
40,Pharmaceutical and other medical products ,326,Plastics and rubber products,57,1,15,118,191,1999
41,Recreational items ,111CA,Farms,"13,920","1,027","2,641","5,174","22,762",1999
41,Recreational items ,212,"Mining, except oil and gas",7,2,1,5,14,1999
41,Recreational items ,335,"Electrical equipment, appliances, and components",256,2,42,135,436,1999
41,Recreational items ,339,Miscellaneous manufacturing,"13,560","1,734","5,422","16,199","36,915",1999
41,Recreational items ,311FT,Food and beverage and tobacco products,"8,170",137,"1,423","5,974","15,704",1999
41,Recreational items ,313TT,Textile mills and textile product mills,64,1,18,46,129,1999
41,Recreational items ,315AL,Apparel and leather and allied products,218,5,59,160,442,1999
41,Recreational items ,322,Paper products,297,13,23,140,473,1999
41,Recreational items ,323,Printing and related support activities,171,5,13,205,395,1999
41,Recreational items ,325,Chemical products,"2,372",54,637,"1,461","4,524",1999
41,Recreational items ,326,Plastics and rubber products,809,16,80,648,"1,553",1999
41,Recreational items ,81,"Other services, except government",46,0,0,0,46,1999
41,Recreational items ,Used,"Scrap, used and secondhand goods","1,015",816,388,"1,041","3,260",1999
42,Household supplies ,212,"Mining, except oil and gas",184,44,8,60,296,1999
42,Household supplies ,321,Wood products,448,22,35,213,718,1999
42,Household supplies ,331,Primary metals,599,19,45,"1,244","1,908",1999
42,Household supplies ,332,Fabricated metal products,681,11,101,314,"1,107",1999
42,Household supplies ,335,"Electrical equipment, appliances, and components",819,6,136,"1,585","2,546",1999
42,Household supplies ,339,Miscellaneous manufacturing,"1,910",211,518,"3,455","6,094",1999
42,Household supplies ,313TT,Textile mills and textile product mills,"6,332",216,"1,393","12,224","20,165",1999
42,Household supplies ,315AL,Apparel and leather and allied products,60,2,10,124,196,1999
42,Household supplies ,322,Paper products,"10,077",378,775,"4,784","16,015",1999
42,Household supplies ,323,Printing and related support activities,"1,027",32,79,"1,764","2,902",1999
42,Household supplies ,325,Chemical products,"18,494",420,"1,880","6,164","26,958",1999
42,Household supplies ,326,Plastics and rubber products,"3,085",63,271,"1,580","4,999",1999
42,Household supplies ,Used,"Scrap, used and secondhand goods",0,1,0,1,2,1999
43,Personal care products ,332,Fabricated metal products,796,13,218,665,"1,693",1999
43,Personal care products ,333,Machinery,174,3,22,122,321,1999
43,Personal care products ,335,"Electrical equipment, appliances, and components","1,480",149,268,"1,530","3,426",1999
43,Personal care products ,339,Miscellaneous manufacturing,"1,796",142,483,"1,500","3,921",1999
43,Personal care products ,313TT,Textile mills and textile product mills,425,13,113,355,906,1999
43,Personal care products ,315AL,Apparel and leather and allied products,5,0,1,4,10,1999
43,Personal care products ,322,Paper products,"4,350",140,335,"3,397","8,221",1999
43,Personal care products ,325,Chemical products,"21,951",479,"4,424","18,340","45,194",1999
43,Personal care products ,326,Plastics and rubber products,371,8,79,298,756,1999
44,Tobacco ,311FT,Food and beverage and tobacco products,"44,534",559,"12,028","8,415","65,536",1999
45,"Magazines, newspapers, and stationery ",339,Miscellaneous manufacturing,"3,563",458,293,"1,685","5,999",1999
45,"Magazines, newspapers, and stationery ",322,Paper products,"1,945",59,150,930,"3,085",1999
45,"Magazines, newspapers, and stationery ",323,Printing and related support activities,"1,130",35,84,540,"1,789",1999
45,"Magazines, newspapers, and stationery ",325,Chemical products,863,21,60,413,"1,357",1999
45,"Magazines, newspapers, and stationery ",326,Plastics and rubber products,7,0,1,3,11,1999
45,"Magazines, newspapers, and stationery ",511,"Publishing industries, except internet (includes software)","32,600","1,023","2,898","3,866","40,387",1999
45,"Magazines, newspapers, and stationery ",512,Motion picture and sound recording industries,28,0,3,2,33,1999
45,"Magazines, newspapers, and stationery ",514,"Data processing, internet publishing, and other information services","1,616",0,0,0,"1,616",1999
45,"Magazines, newspapers, and stationery ",Used,"Scrap, used and secondhand goods",0,26,3,6,35,1999
46,Net expenditures abroad by U.S. residents ,Other,Noncomparable imports and rest-of-the-world adjustment,"3,423",0,0,0,"3,423",1999
51,Rental of tenant-occupied nonfarm housing ,HS,Housing,"218,167",0,0,0,"218,167",1999
52,Imputed rental of owner-occupied nonfarm housing ,HS,Housing,"718,919",0,0,0,"718,919",1999
53,Rental value of farm dwellings  ,HS,Housing,"10,591",0,0,0,"10,591",1999
54,Group housing ,721,Accommodation,902,0,0,0,902,1999
56,Water supply and sanitation ,22,Utilities,"22,622",0,0,0,"22,622",1999
56,Water supply and sanitation ,562,Waste management and remediation services,"10,525",0,0,0,"10,525",1999
56,Water supply and sanitation ,GSLE,State and local government enterprises,"15,593",0,0,0,"15,593",1999
58,Electricity,22,Utilities,"93,578",0,0,0,"93,578",1999
59,Natural Gas ,22,Utilities,"32,236",0,0,0,"32,236",1999
62,Physician services ,621,Ambulatory health care services,"212,102",0,0,0,"212,102",1999
63,Dental services ,621,Ambulatory health care services,"58,491",0,0,0,"58,491",1999
64,Paramedical services ,532RL,Rental and leasing services and lessors of intangible assets,"1,294",0,0,0,"1,294",1999
64,Paramedical services ,621,Ambulatory health care services,"135,249",0,0,0,"135,249",1999
66,Hospitals ,622,Hospitals,"373,236",0,0,0,"373,236",1999
67,Nursing homes,623,Nursing and residential care facilities,"83,218",0,0,0,"83,218",1999
70,Motor vehicle maintenance and repair,487OS,Other transportation and support activities,"3,300",0,0,0,"3,300",1999
70,Motor vehicle maintenance and repair,61,Educational services,7,0,0,0,7,1999
70,Motor vehicle maintenance and repair,81,"Other services, except government","102,545",0,0,0,"102,545",1999
71,Other motor vehicle services,532RL,Rental and leasing services and lessors of intangible assets,"46,299",0,0,0,"46,299",1999
71,Other motor vehicle services,81,"Other services, except government","6,803",0,0,0,"6,803",1999
71,Other motor vehicle services,GSLE,State and local government enterprises,"4,660",0,0,0,"4,660",1999
73,Ground transportation,482,Rail transportation,555,0,0,0,555,1999
73,Ground transportation,485,Transit and ground passenger transportation,"17,846",0,0,0,"17,846",1999
73,Ground transportation,487OS,Other transportation and support activities,"1,101",0,0,0,"1,101",1999
73,Ground transportation,561,Administrative and support services,"1,812",0,0,0,"1,812",1999
74,Air transportation,481,Air transportation,"54,332",0,0,0,"54,332",1999
75,Water transportation,483,Water transportation,687,0,0,0,687,1999
75,Water transportation,487OS,Other transportation and support activities,"1,397",0,0,0,"1,397",1999
77,"Membership clubs, sports centers, parks, theaters, and museums",113FF,"Forestry, fishing, and related activities","2,220",0,0,0,"2,220",1999
77,"Membership clubs, sports centers, parks, theaters, and museums",481,Air transportation,0,0,0,0,0,1999
77,"Membership clubs, sports centers, parks, theaters, and museums",512,Motion picture and sound recording industries,"7,786",0,0,0,"7,786",1999
77,"Membership clubs, sports centers, parks, theaters, and museums",514,"Data processing, internet publishing, and other information services","1,783",0,0,0,"1,783",1999
77,"Membership clubs, sports centers, parks, theaters, and museums",532RL,Rental and leasing services and lessors of intangible assets,"1,733",0,0,0,"1,733",1999
77,"Membership clubs, sports centers, parks, theaters, and museums",561,Administrative and support services,"1,212",0,0,0,"1,212",1999
77,"Membership clubs, sports centers, parks, theaters, and museums",61,Educational services,"11,436",0,0,0,"11,436",1999
77,"Membership clubs, sports centers, parks, theaters, and museums",711AS,"Performing arts, spectator sports, museums, and related activities","17,123",0,0,0,"17,123",1999
77,"Membership clubs, sports centers, parks, theaters, and museums",713,"Amusements, gambling, and recreation industries","40,223",0,0,0,"40,223",1999
77,"Membership clubs, sports centers, parks, theaters, and museums",721,Accommodation,"3,771",0,0,0,"3,771",1999
78,"Audio-video, photographic, and information processing equipment services",513,Broadcasting and telecommunications,"37,472",0,0,0,"37,472",1999
78,"Audio-video, photographic, and information processing equipment services",514,"Data processing, internet publishing, and other information services",0,0,0,0,0,1999
78,"Audio-video, photographic, and information processing equipment services",532RL,Rental and leasing services and lessors of intangible assets,"12,028",0,0,0,"12,028",1999
78,"Audio-video, photographic, and information processing equipment services",5412OP,"Miscellaneous professional, scientific, and technical services","6,396",0,0,0,"6,396",1999
78,"Audio-video, photographic, and information processing equipment services",81,"Other services, except government","9,613",0,0,0,"9,613",1999
79,Gambling,711AS,"Performing arts, spectator sports, museums, and related activities","3,730",0,0,0,"3,730",1999
79,Gambling,713,"Amusements, gambling, and recreation industries","44,091",0,0,0,"44,091",1999
79,Gambling,GSLE,State and local government enterprises,"14,519",0,0,0,"14,519",1999
80,Other recreational services,113FF,"Forestry, fishing, and related activities",39,0,0,0,39,1999
80,Other recreational services,334,Computer and electronic products,38,0,2,25,65,1999
80,Other recreational services,5412OP,"Miscellaneous professional, scientific, and technical services","9,973",0,0,0,"9,973",1999
80,Other recreational services,561,Administrative and support services,"6,569",0,0,0,"6,569",1999
80,Other recreational services,81,"Other services, except government","6,274",0,0,0,"6,274",1999
83,Purchased meals and beverages,481,Air transportation,108,0,0,0,108,1999
83,Purchased meals and beverages,482,Rail transportation,57,0,0,0,57,1999
83,Purchased meals and beverages,512,Motion picture and sound recording industries,"2,211",0,0,0,"2,211",1999
83,Purchased meals and beverages,711AS,"Performing arts, spectator sports, museums, and related activities",528,0,0,0,528,1999
83,Purchased meals and beverages,722,Food services and drinking places,"318,917",0,0,0,"318,917",1999
84,Food furnished to employees (including military),111CA,Farms,392,37,77,0,507,1999
84,Food furnished to employees (including military),113FF,"Forestry, fishing, and related activities",28,2,3,0,33,1999
84,Food furnished to employees (including military),311FT,Food and beverage and tobacco products,"7,053",120,992,0,"8,165",1999
85,Accommodations ,721,Accommodation,"49,804",0,0,0,"49,804",1999
88,Financial services furnished without payment,521CI,"Federal Reserve banks, credit intermediation, and related activities","63,542",0,0,0,"63,542",1999
88,Financial services furnished without payment,525,"Funds, trusts, and other financial vehicles","82,623",0,0,0,"82,623",1999
89,"Financial service charges, fees, and commissions",521CI,"Federal Reserve banks, credit intermediation, and related activities","45,418",0,0,0,"45,418",1999
89,"Financial service charges, fees, and commissions",523,"Securities, commodity contracts, and investments","103,254",0,0,0,"103,254",1999
89,"Financial service charges, fees, and commissions",GFE,Federal government enterprises,261,0,0,0,261,1999
91,Life insurance,524,Insurance carriers and related activities,"56,936",0,0,0,"56,936",1999
92,Net household insurance,524,Insurance carriers and related activities,"3,588",0,0,0,"3,588",1999
93,Net health insurance,524,Insurance carriers and related activities,"85,733",0,0,0,"85,733",1999
94,Net motor vehicle and other transportation insurance,524,Insurance carriers and related activities,"43,234",0,0,0,"43,234",1999
97,Telecommunication services,513,Broadcasting and telecommunications,"115,041",0,0,0,"115,041",1999
97,Telecommunication services,532RL,Rental and leasing services and lessors of intangible assets,360,0,0,0,360,1999
97,Telecommunication services,561,Administrative and support services,"1,563",0,0,0,"1,563",1999
97,Telecommunication services,721,Accommodation,609,0,0,0,609,1999
98,Postal and delivery services,487OS,Other transportation and support activities,"1,143",0,0,0,"1,143",1999
98,Postal and delivery services,561,Administrative and support services,519,0,0,0,519,1999
98,Postal and delivery services,GFE,Federal government enterprises,"8,191",0,0,0,"8,191",1999
98,Postal and delivery services,Used,"Scrap, used and secondhand goods",5,3,1,4,13,1999
99,Internet access,513,Broadcasting and telecommunications,"7,943",0,0,0,"7,943",1999
101,Higher education,61,Educational services,"70,774",0,0,0,"70,774",1999
102,"Nursery, elementary, and secondary schools",61,Educational services,"17,082",0,0,0,"17,082",1999
102,"Nursery, elementary, and secondary schools",624,Social assistance,"5,688",0,0,0,"5,688",1999
103,Commercial and vocational schools,61,Educational services,"21,823",0,0,0,"21,823",1999
104,Professional and other services,327,Nonmetallic mineral products,759,69,59,521,"1,407",1999
104,Professional and other services,332,Fabricated metal products,7,0,1,5,13,1999
104,Professional and other services,323,Printing and related support activities,75,2,6,0,84,1999
104,Professional and other services,4A0,Other retail,505,0,0,0,505,1999
104,Professional and other services,481,Air transportation,191,0,0,0,191,1999
104,Professional and other services,5411,Legal services,"62,157",0,0,0,"62,157",1999
104,Professional and other services,5412OP,"Miscellaneous professional, scientific, and technical services","10,941",0,0,0,"10,941",1999
104,Professional and other services,561,Administrative and support services,"3,954",0,0,0,"3,954",1999
104,Professional and other services,81,"Other services, except government","27,693",0,0,0,"27,693",1999
104,Professional and other services,Other,Noncomparable imports and rest-of-the-world adjustment,244,0,0,0,244,1999
105,Personal care and clothing services,532RL,Rental and leasing services and lessors of intangible assets,982,0,0,0,982,1999
105,Personal care and clothing services,61,Educational services,105,0,0,0,105,1999
105,Personal care and clothing services,721,Accommodation,"4,576",0,0,0,"4,576",1999
105,Personal care and clothing services,81,"Other services, except government","68,534",0,0,0,"68,534",1999
106,Social services and religious activities,623,Nursing and residential care facilities,"13,717",0,0,0,"13,717",1999
106,Social services and religious activities,624,Social assistance,"43,139",0,0,0,"43,139",1999
106,Social services and religious activities,81,"Other services, except government","17,560",0,0,0,"17,560",1999
107,Household maintenance,481,Air transportation,829,0,0,0,829,1999
107,Household maintenance,483,Water transportation,2,0,0,0,2,1999
107,Household maintenance,484,Truck transportation,"10,795",0,0,0,"10,795",1999
107,Household maintenance,493,Warehousing and storage,773,0,0,0,773,1999
107,Household maintenance,ORE,Other real estate,548,0,0,0,548,1999
107,Household maintenance,532RL,Rental and leasing services and lessors of intangible assets,"1,211",0,0,0,"1,211",1999
107,Household maintenance,561,Administrative and support services,"13,575",0,0,0,"13,575",1999
107,Household maintenance,81,"Other services, except government","17,796",0,0,0,"17,796",1999
109,Foreign travel by U.S. residents,481,Air transportation,"16,784",0,0,0,"16,784",1999
109,Foreign travel by U.S. residents,483,Water transportation,"6,171",0,0,0,"6,171",1999
109,Foreign travel by U.S. residents,Other,Noncomparable imports and rest-of-the-world adjustment,"42,783",0,0,0,"42,783",1999
110,Less: Expenditures in the United States by nonresidents,Other,Noncomparable imports and rest-of-the-world adjustment,"-90,391",0,0,0,"-90,391",1999
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),513,Broadcasting and telecommunications,"2,661",0,0,0,"2,661",1999
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),5411,Legal services,-105,0,0,0,-105,1999
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),5412OP,"Miscellaneous professional, scientific, and technical services","3,487",0,0,0,"3,487",1999
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),61,Educational services,"26,462",0,0,0,"26,462",1999
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),621,Ambulatory health care services,"6,000",0,0,0,"6,000",1999
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),622,Hospitals,130,0,0,0,130,1999
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),623,Nursing and residential care facilities,"5,673",0,0,0,"5,673",1999
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),624,Social assistance,"24,269",0,0,0,"24,269",1999
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),711AS,"Performing arts, spectator sports, museums, and related activities","6,050",0,0,0,"6,050",1999
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),713,"Amusements, gambling, and recreation industries","1,037",0,0,0,"1,037",1999
