"PCE Bridge Table, 2002",,,,,,,,,
[Millions of dollars],,,,,,,,,
Bureau of Economic Analysis,,,,,,,,,
,,,,Producers' Value,Transportation Costs,            Trade Margins,,Purchasers' Value,
56,Water supply and sanitation ,GSLE,State and local government enterprises,"17,790",0,0,0,"17,790",2002
58,Electricity,22,Utilities,"107,106",0,0,0,"107,106",2002
59,Natural Gas ,22,Utilities,"38,533",0,0,0,"38,533",2002
62,Physician services ,621,Ambulatory health care services,"269,306",0,0,0,"269,306",2002
63,Dental services ,621,Ambulatory health care services,"75,568",0,0,0,"75,568",2002
64,Paramedical services ,532RL,Rental and leasing services and lessors of intangible assets,745,0,0,0,745,2002
64,Paramedical services ,621,Ambulatory health care services,"169,103",0,0,0,"169,103",2002
66,Hospitals ,622,Hospitals,"469,536",0,0,0,"469,536",2002
67,Nursing homes,623,Nursing and residential care facilities,"98,615",0,0,0,"98,615",2002
70,Motor vehicle maintenance and repair,487OS,Other transportation and support activities,"3,982",0,0,0,"3,982",2002
70,Motor vehicle maintenance and repair,61,Educational services,7,0,0,0,7,2002
70,Motor vehicle maintenance and repair,81,"Other services, except government","116,827",0,0,0,"116,827",2002
71,Other motor vehicle services,532RL,Rental and leasing services and lessors of intangible assets,"42,199",0,0,0,"42,199",2002
71,Other motor vehicle services,81,"Other services, except government","7,023",0,0,0,"7,023",2002
71,Other motor vehicle services,GSLE,State and local government enterprises,"5,724",0,0,0,"5,724",2002
73,Ground transportation,482,Rail transportation,726,0,0,0,726,2002
73,Ground transportation,485,Transit and ground passenger transportation,"21,117",0,0,0,"21,117",2002
73,Ground transportation,487OS,Other transportation and support activities,"1,195",0,0,0,"1,195",2002
73,Ground transportation,561,Administrative and support services,"1,524",0,0,0,"1,524",2002
74,Air transportation,481,Air transportation,"49,251",0,0,0,"49,251",2002
75,Water transportation,483,Water transportation,915,0,0,0,915,2002
75,Water transportation,487OS,Other transportation and support activities,"1,384",0,0,0,"1,384",2002
77,"Membership clubs, sports centers, parks, theaters, and museums",113FF,"Forestry, fishing, and related activities","2,131",0,0,0,"2,131",2002
77,"Membership clubs, sports centers, parks, theaters, and museums",481,Air transportation,0,0,0,0,0,2002
77,"Membership clubs, sports centers, parks, theaters, and museums",512,Motion picture and sound recording industries,"9,398",0,0,0,"9,398",2002
77,"Membership clubs, sports centers, parks, theaters, and museums",514,"Data processing, internet publishing, and other information services","3,282",0,0,0,"3,282",2002
77,"Membership clubs, sports centers, parks, theaters, and museums",532RL,Rental and leasing services and lessors of intangible assets,"1,116",0,0,0,"1,116",2002
77,"Membership clubs, sports centers, parks, theaters, and museums",561,Administrative and support services,"1,565",0,0,0,"1,565",2002
77,"Membership clubs, sports centers, parks, theaters, and museums",61,Educational services,"11,787",0,0,0,"11,787",2002
77,"Membership clubs, sports centers, parks, theaters, and museums",711AS,"Performing arts, spectator sports, museums, and related activities","20,847",0,0,0,"20,847",2002
77,"Membership clubs, sports centers, parks, theaters, and museums",713,"Amusements, gambling, and recreation industries","43,078",0,0,0,"43,078",2002
77,"Membership clubs, sports centers, parks, theaters, and museums",721,Accommodation,"4,307",0,0,0,"4,307",2002
78,"Audio-video, photographic, and information processing equipment services",513,Broadcasting and telecommunications,"45,812",0,0,0,"45,812",2002
78,"Audio-video, photographic, and information processing equipment services",514,"Data processing, internet publishing, and other information services",0,0,0,0,0,2002
78,"Audio-video, photographic, and information processing equipment services",532RL,Rental and leasing services and lessors of intangible assets,"11,804",0,0,0,"11,804",2002
78,"Audio-video, photographic, and information processing equipment services",5412OP,"Miscellaneous professional, scientific, and technical services","6,546",0,0,0,"6,546",2002
78,"Audio-video, photographic, and information processing equipment services",81,"Other services, except government","9,279",0,0,0,"9,279",2002
79,Gambling,711AS,"Performing arts, spectator sports, museums, and related activities","4,382",0,0,0,"4,382",2002
79,Gambling,713,"Amusements, gambling, and recreation industries","53,427",0,0,0,"53,427",2002
79,Gambling,GSLE,State and local government enterprises,"16,249",0,0,0,"16,249",2002
80,Other recreational services,113FF,"Forestry, fishing, and related activities",140,0,0,0,140,2002
80,Other recreational services,334,Computer and electronic products,60,1,4,40,105,2002
80,Other recreational services,5412OP,"Miscellaneous professional, scientific, and technical services","11,907",0,0,0,"11,907",2002
80,Other recreational services,561,Administrative and support services,"5,959",0,0,0,"5,959",2002
80,Other recreational services,81,"Other services, except government","8,283",0,0,0,"8,283",2002
83,Purchased meals and beverages,481,Air transportation,126,0,0,0,126,2002
83,Purchased meals and beverages,482,Rail transportation,71,0,0,0,71,2002
83,Purchased meals and beverages,512,Motion picture and sound recording industries,"3,058",0,0,0,"3,058",2002
83,Purchased meals and beverages,711AS,"Performing arts, spectator sports, museums, and related activities",726,0,0,0,726,2002
83,Purchased meals and beverages,722,Food services and drinking places,"369,608",0,0,0,"369,608",2002
84,Food furnished to employees (including military),111CA,Farms,382,29,70,0,481,2002
84,Food furnished to employees (including military),113FF,"Forestry, fishing, and related activities",25,2,2,0,29,2002
84,Food furnished to employees (including military),311FT,Food and beverage and tobacco products,"7,761",166,"1,033",0,"8,960",2002
85,Accommodations ,721,Accommodation,"53,251",0,0,0,"53,251",2002
88,Financial services furnished without payment,521CI,"Federal Reserve banks, credit intermediation, and related activities","73,675",0,0,0,"73,675",2002
88,Financial services furnished without payment,525,"Funds, trusts, and other financial vehicles","81,927",0,0,0,"81,927",2002
89,"Financial service charges, fees, and commissions",521CI,"Federal Reserve banks, credit intermediation, and related activities","67,149",0,0,0,"67,149",2002
89,"Financial service charges, fees, and commissions",523,"Securities, commodity contracts, and investments","100,812",0,0,0,"100,812",2002
89,"Financial service charges, fees, and commissions",GFE,Federal government enterprises,194,0,0,0,194,2002
91,Life insurance,524,Insurance carriers and related activities,"58,796",0,0,0,"58,796",2002
92,Net household insurance,524,Insurance carriers and related activities,"4,267",0,0,0,"4,267",2002
93,Net health insurance,524,Insurance carriers and related activities,"106,528",0,0,0,"106,528",2002
94,Net motor vehicle and other transportation insurance,524,Insurance carriers and related activities,"45,698",0,0,0,"45,698",2002
97,Telecommunication services,513,Broadcasting and telecommunications,"129,861",0,0,0,"129,861",2002
97,Telecommunication services,532RL,Rental and leasing services and lessors of intangible assets,163,0,0,0,163,2002
97,Telecommunication services,561,Administrative and support services,675,0,0,0,675,2002
97,Telecommunication services,721,Accommodation,602,0,0,0,602,2002
98,Postal and delivery services,487OS,Other transportation and support activities,"1,337",0,0,0,"1,337",2002
98,Postal and delivery services,561,Administrative and support services,386,0,0,0,386,2002
98,Postal and delivery services,GFE,Federal government enterprises,"7,730",0,0,0,"7,730",2002
98,Postal and delivery services,Used,"Scrap, used and secondhand goods",1,1,0,1,3,2002
99,Internet access,513,Broadcasting and telecommunications,"14,080",0,0,0,"14,080",2002
101,Higher education,61,Educational services,"86,986",0,0,0,"86,986",2002
102,"Nursery, elementary, and secondary schools",61,Educational services,"20,049",0,0,0,"20,049",2002
102,"Nursery, elementary, and secondary schools",624,Social assistance,"6,807",0,0,0,"6,807",2002
103,Commercial and vocational schools,61,Educational services,"25,984",0,0,0,"25,984",2002
104,Professional and other services,327,Nonmetallic mineral products,"1,242",136,114,609,"2,101",2002
104,Professional and other services,332,Fabricated metal products,18,0,3,9,30,2002
104,Professional and other services,323,Printing and related support activities,43,1,4,0,48,2002
104,Professional and other services,4A0,Other retail,554,0,0,0,554,2002
104,Professional and other services,481,Air transportation,92,0,0,0,92,2002
104,Professional and other services,5411,Legal services,"73,878",0,0,0,"73,878",2002
104,Professional and other services,5412OP,"Miscellaneous professional, scientific, and technical services","15,236",0,0,0,"15,236",2002
104,Professional and other services,561,Administrative and support services,"4,211",0,0,0,"4,211",2002
104,Professional and other services,81,"Other services, except government","30,214",0,0,0,"30,214",2002
104,Professional and other services,Other,Noncomparable imports and rest-of-the-world adjustment,255,0,0,0,255,2002
105,Personal care and clothing services,532RL,Rental and leasing services and lessors of intangible assets,940,0,0,0,940,2002
105,Personal care and clothing services,61,Educational services,157,0,0,0,157,2002
105,Personal care and clothing services,721,Accommodation,"4,870",0,0,0,"4,870",2002
105,Personal care and clothing services,81,"Other services, except government","80,499",0,0,0,"80,499",2002
106,Social services and religious activities,623,Nursing and residential care facilities,"19,579",0,0,0,"19,579",2002
106,Social services and religious activities,624,Social assistance,"56,391",0,0,0,"56,391",2002
106,Social services and religious activities,81,"Other services, except government","17,387",0,0,0,"17,387",2002
107,Household maintenance,481,Air transportation,36,0,0,0,36,2002
107,Household maintenance,483,Water transportation,3,0,0,0,3,2002
107,Household maintenance,484,Truck transportation,"9,659",0,0,0,"9,659",2002
107,Household maintenance,493,Warehousing and storage,311,0,0,0,311,2002
107,Household maintenance,ORE,Other real estate,"2,334",0,0,0,"2,334",2002
107,Household maintenance,532RL,Rental and leasing services and lessors of intangible assets,951,0,0,0,951,2002
107,Household maintenance,561,Administrative and support services,"17,776",0,0,0,"17,776",2002
107,Household maintenance,81,"Other services, except government","18,604",0,0,0,"18,604",2002
109,Foreign travel by U.S. residents,481,Air transportation,"19,021",0,0,0,"19,021",2002
109,Foreign travel by U.S. residents,483,Water transportation,"7,797",0,0,0,"7,797",2002
109,Foreign travel by U.S. residents,Other,Noncomparable imports and rest-of-the-world adjustment,"44,092",0,0,0,"44,092",2002
110,Less: Expenditures in the United States by nonresidents,Other,Noncomparable imports and rest-of-the-world adjustment,"-80,937",0,0,0,"-80,937",2002
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),513,Broadcasting and telecommunications,"2,419",0,0,0,"2,419",2002
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),5411,Legal services,-87,0,0,0,-87,2002
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),5412OP,"Miscellaneous professional, scientific, and technical services","4,016",0,0,0,"4,016",2002
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),61,Educational services,"39,933",0,0,0,"39,933",2002
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),621,Ambulatory health care services,"6,218",0,0,0,"6,218",2002
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),622,Hospitals,-507,0,0,0,-507,2002
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),623,Nursing and residential care facilities,"6,231",0,0,0,"6,231",2002
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),624,Social assistance,"37,308",0,0,0,"37,308",2002
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),711AS,"Performing arts, spectator sports, museums, and related activities","9,642",0,0,0,"9,642",2002
111,Final consumption expenditures of nonprofit institutions serving households (NPISHs),713,"Amusements, gambling, and recreation industries","2,136",0,0,0,"2,136",2002
